Expiration Date,Calls,Calls Last Sale,Calls Net,Calls Bid,Calls Ask,Calls Volume,Calls IV,Calls Delta,Calls Gamma,Calls Open Interest,Strike,Puts,Puts Last Sale,Puts Net,Puts Bid,Puts Ask,Puts Volume,Puts IV,Puts Delta,Puts Gamma,Puts Open Interest
Fri Oct 27 2023,RIVN231027C00022000,3.17,0.765,3.1,3.2,102,0.6638,0.744,0.0721,342,22.00,RIVN231027P00022000,0.75,-0.435,0.74,0.77,100,0.6616,-0.2571,0.0725,152
Fri Oct 27 2023,RIVN231027C00022500,2.73,0.605,2.77,2.83,55,0.6543,0.7043,0.078,344,22.50,RIVN231027P00022500,0.91,-0.49,0.9,0.93,383,0.6572,-0.2971,0.0786,287
Fri Oct 27 2023,RIVN231027C00023000,2.39,0.525,2.46,2.51,20,0.651,0.6621,0.0832,397,23.00,RIVN231027P00023000,1.06,-0.58,1.08,1.12,107,0.6542,-0.3396,0.0838,208
Fri Oct 27 2023,RIVN231027C00023500,2.18,0.55,2.17,2.22,355,0.6486,0.618,0.0873,498,23.50,RIVN231027P00023500,1.35,-0.56,1.28,1.32,61,0.6484,-0.3841,0.088,159
Fri Oct 27 2023,RIVN231027C00024000,1.91,0.495,1.9,1.95,189,0.6452,0.5728,0.0901,336,24.00,RIVN231027P00024000,1.58,-0.6,1.51,1.56,184,0.6453,-0.4297,0.0909,204
Fri Oct 27 2023,RIVN231027C00024500,1.68,0.45,1.66,1.71,112,0.6427,0.5273,0.0917,485,24.50,RIVN231027P00024500,1.92,-0.565,1.76,1.83,1,0.6468,-0.4756,0.0926,14
Fri Oct 27 2023,RIVN231027C00025000,1.5,0.44,1.44,1.48,127,0.6411,0.4822,0.0919,488,25.00,RIVN231027P00025000,2.07,-0.75,2.04,2.09,7,0.6435,-0.5212,0.093,110
Fri Oct 27 2023,RIVN231027C00025500,1.27,0.35,1.25,1.29,292,0.6426,0.4383,0.0909,329,25.50,RIVN231027P00025500,3.87,0,2.35,2.4,0,0.6432,-0.5656,0.092,13
Fri Oct 27 2023,RIVN231027C00026000,1.08,0.29,1.08,1.11,114,0.642,0.3962,0.0887,505,26.00,RIVN231027P00026000,3.05,0,2.67,2.73,0,0.6426,-0.6083,0.09,9
Fri Oct 27 2023,RIVN231027C00026500,0.91,0.23,0.92,0.96,48,0.6415,0.3564,0.0856,182,26.50,RIVN231027P00026500,4.6,0,3,3.1,0,0.6441,-0.6488,0.087,2
Fri Oct 27 2023,RIVN231027C00027000,0.8,0.21,0.79,0.83,74,0.644,0.3192,0.0817,185,27.00,RIVN231027P00027000,5.32,0,3.35,3.5,0,0.6485,-0.6866,0.0833,14
Fri Oct 27 2023,RIVN231027C00027500,0.68,0.17,0.68,0.71,44,0.6459,0.2848,0.0773,79,27.50,RIVN231027P00027500,0,0,3.75,3.85,0,0.6459,-0.7217,0.079,0
Fri Oct 27 2023,RIVN231027C00028000,0.61,0.17,0.58,0.61,91,0.648,0.2533,0.0725,307,28.00,RIVN231027P00028000,4.44,0,4.15,4.3,0,0.6594,-0.7538,0.0743,1
Fri Oct 27 2023,RIVN231027C00028500,0.5,0.12,0.5,0.53,1,0.6536,0.2248,0.0675,36,28.50,RIVN231027P00028500,7.2,0,4.55,4.7,0,0.655,-0.783,0.0694,1
Fri Oct 27 2023,RIVN231027C00029000,0.43,0.095,0.43,0.46,23,0.6588,0.1991,0.0625,49,29.00,RIVN231027P00029000,0,0,5,5.15,0,0.6704,-0.8094,0.0644,0
Fri Oct 27 2023,RIVN231027C00030000,0.33,0.075,0.31,0.35,97,0.6679,0.1556,0.0527,230,30.00,RIVN231027P00030000,6.56,0,5.85,6.05,0,0.6559,-0.8544,0.0549,2
Fri Oct 27 2023,RIVN231027C00031000,0.25,0.06,0.23,0.26,5,0.6771,0.1214,0.0438,40,31.00,RIVN231027P00031000,0,0,6.8,6.95,0,0.6872,-0.89,0.0461,0
