Expiration Date,Calls,Calls Last Sale,Calls Net,Calls Bid,Calls Ask,Calls Volume,Calls IV,Calls Delta,Calls Gamma,Calls Open Interest,Strike,Puts,Puts Last Sale,Puts Net,Puts Bid,Puts Ask,Puts Volume,Puts IV,Puts Delta,Puts Gamma,Puts Open Interest
Wed Oct 18 2023,VIX231018C00014000,5.7,0.475,6,6.25,0,0.8374,0.975,0.0141,4363,14.00,VIX231018P00014000,0.03,0,0,0.04,0,0.8857,-0.0228,0.0141,134695
Wed Oct 18 2023,VIX231018C00014500,5.15,0,5.55,5.75,0,0.8964,0.9638,0.0198,6326,14.50,VIX231018P00014500,0.06,0,0.02,0.06,0,0.907,-0.034,0.0198,62929
Wed Oct 18 2023,VIX231018C00015000,4.65,0,5.05,5.25,0,0.8124,0.9479,0.027,54157,15.00,VIX231018P00015000,0.1,0,0.05,0.1,0,0.934,-0.0499,0.027,275414
Wed Oct 18 2023,VIX231018C00016000,3.75,0,4.15,4.35,0,0.8778,0.9001,0.0448,97612,16.00,VIX231018P00016000,0.23,0,0.15,0.2,0,0.9434,-0.0977,0.0448,220917
Wed Oct 18 2023,VIX231018C00017000,3,0,3.35,3.6,0,0.9336,0.8288,0.0637,127294,17.00,VIX231018P00017000,0.47,-0.045,0.33,0.41,0,0.9729,-0.169,0.0637,171268
Wed Oct 18 2023,VIX231018C00018000,2.43,0,2.73,2.89,0,1.0165,0.7391,0.0782,134623,18.00,VIX231018P00018000,0.85,0,0.65,0.75,0,1.0246,-0.2587,0.0782,137242
Wed Oct 18 2023,VIX231018C00019000,1.95,0,2.21,2.35,0,1.0798,0.6445,0.0851,134687,19.00,VIX231018P00019000,1.35,0,1.12,1.22,0,1.0883,-0.3533,0.0851,70176
Wed Oct 18 2023,VIX231018C00020000,1.55,0.27,1.8,1.93,0,1.1438,0.5557,0.0853,296911,20.00,VIX231018P00020000,2,-0.15,1.7,1.81,0,1.1532,-0.4421,0.0853,48035
Wed Oct 18 2023,VIX231018C00021000,1.31,0,1.49,1.61,0,1.2117,0.4782,0.0813,99979,21.00,VIX231018P00021000,2.69,0,2.38,2.5,0,1.2224,-0.5196,0.0813,36347
Wed Oct 18 2023,VIX231018C00022000,1.11,0.165,1.25,1.36,0,1.2772,0.4132,0.0753,109841,22.00,VIX231018P00022000,3.5,0,3.1,3.3,0,1.2928,-0.5846,0.0753,3003
Wed Oct 18 2023,VIX231018C00023000,0.95,0,1.06,1.17,0,1.3418,0.3594,0.0688,82484,23.00,VIX231018P00023000,4.3,0,3.9,4.1,0,1.3528,-0.6384,0.0688,3659
Wed Oct 18 2023,VIX231018C00024000,0.82,0,0.91,1.01,0,1.4006,0.315,0.0624,106761,24.00,VIX231018P00024000,4.9,0,4.75,4.95,0,1.4174,-0.6828,0.0624,30553
Wed Oct 18 2023,VIX231018C00025000,0.73,0,0.79,0.89,0,1.4606,0.2781,0.0565,221966,25.00,VIX231018P00025000,6.1,0,5.65,5.8,0,1.4762,-0.7197,0.0565,18017
Wed Oct 18 2023,VIX231018C00026000,0.65,0,0.7,0.79,0,1.52,0.2471,0.0512,75890,26.00,VIX231018P00026000,6.9,0,6.55,6.75,0,1.5544,-0.7507,0.0512,486
Wed Oct 18 2023,VIX231018C00027000,0.6,0,0.62,0.71,0,1.5754,0.221,0.0465,66413,27.00,VIX231018P00027000,8,0,7.45,7.65,0,1.5969,-0.7768,0.0465,4591
Wed Oct 18 2023,VIX231018C00028000,0.53,0,0.56,0.64,0,1.6299,0.1988,0.0423,52377,28.00,VIX231018P00028000,8.6,0,8.4,8.6,0,1.6682,-0.799,0.0423,245
Wed Oct 18 2023,VIX231018C00029000,0.49,0,0.51,0.59,0,1.6868,0.1799,0.0386,44314,29.00,VIX231018P00029000,9.8,0,9.35,9.55,0,1.7295,-0.8179,0.0386,305
Wed Oct 18 2023,VIX231018C00030000,0.45,0,0.46,0.54,0,1.7337,0.1637,0.0354,142242,30.00,VIX231018P00030000,10.75,0,10.3,10.5,0,1.7812,-0.8341,0.0354,638
Wed Oct 25 2023,VIXW231025C00011000,0,0,8.66,9.15,0,0,0.9912,0.0032,0,11.00,VIXW231025P00011000,0.01,0,0,0.02,0,1.0352,-0.0056,0.0032,21
Wed Oct 25 2023,VIXW231025C00012000,5.82,0,7.65,8.17,0,0,0.9866,0.0058,5,12.00,VIXW231025P00012000,0.03,0,0,0.06,0,1.0425,-0.0101,0.0058,26
Wed Oct 25 2023,VIXW231025C00013000,6.18,0,6.65,7.2,0,0,0.9784,0.0103,58,13.00,VIXW231025P00013000,0.02,0,0,0.07,0,0.9191,-0.0183,0.0103,258
Wed Oct 25 2023,VIXW231025C00014000,5.55,0,5.67,6.25,0,0,0.9628,0.0182,108,14.00,VIXW231025P00014000,0.06,0,0,0.12,0,0.8591,-0.0339,0.0182,210
Wed Oct 25 2023,VIXW231025C00015000,4.56,0,4.73,5.35,0,0.7489,0.9298,0.0316,772,15.00,VIXW231025P00015000,0.2,0,0.02,0.24,0,0.8511,-0.0669,0.0316,624
Wed Oct 25 2023,VIXW231025C00016000,3.85,0,3.89,4.52,0,0.8264,0.8707,0.0483,105,16.00,VIXW231025P00016000,0.43,0,0.18,0.44,0,0.903,-0.126,0.0483,361
Wed Oct 25 2023,VIXW231025C00017000,3.11,0,3.19,3.8,0,0.8968,0.7969,0.0632,659,17.00,VIXW231025P00017000,0.7,0,0.46,0.77,0,0.965,-0.1998,0.0631,507
Wed Oct 25 2023,VIXW231025C00018000,2.5,0,2.64,3.21,0,0.9708,0.7135,0.0738,612,18.00,VIXW231025P00018000,1.13,0,0.84,1.21,0,1.0169,-0.2832,0.0738,1350
Wed Oct 25 2023,VIXW231025C00019000,2.14,0,2.2,2.71,0,1.0324,0.627,0.0772,474,19.00,VIXW231025P00019000,1.63,0,1.32,1.75,0,1.0648,-0.3697,0.0772,97
Wed Oct 25 2023,VIXW231025C00020000,1.83,0,1.82,2.33,0,1.0891,0.5491,0.076,3387,20.00,VIXW231025P00020000,2.3,0,1.9,2.38,0,1.114,-0.4476,0.076,1413
Wed Oct 25 2023,VIXW231025C00021000,1.55,0,1.53,2.01,0,1.1431,0.4816,0.0725,271,21.00,VIXW231025P00021000,3.18,0,2.59,3.08,0,1.1696,-0.5151,0.0725,3
Wed Oct 25 2023,VIXW231025C00022000,1.34,0,1.29,1.76,0,1.1951,0.4239,0.068,316,22.00,VIXW231025P00022000,6.69,0,3.34,3.83,0,1.221,-0.5728,0.068,20
Wed Oct 25 2023,VIXW231025C00023000,1.24,0,1.09,1.56,0,1.2439,0.3749,0.063,197,23.00,VIXW231025P00023000,4.75,0,4.2,4.63,0,1.2888,-0.6218,0.063,6
Wed Oct 25 2023,VIXW231025C00024000,1.07,0,0.93,1.39,0,1.2898,0.3334,0.0581,2009,24.00,VIXW231025P00024000,6.2,0,4.95,5.47,0,1.3158,-0.6634,0.0581,25
Wed Oct 25 2023,VIXW231025C00025000,0.89,0,0.8,1.14,0,1.3012,0.2981,0.0534,854,25.00,VIXW231025P00025000,6.48,0,5.79,6.35,0,1.3607,-0.6986,0.0534,10
Wed Oct 25 2023,VIXW231025C00026000,0.53,0,0.71,1.12,0,1.3787,0.268,0.0491,231,26.00,VIXW231025P00026000,0,0,6.66,7.25,0,1.4052,-0.7287,0.0491,0
Wed Oct 25 2023,VIXW231025C00027000,0.76,0,0.64,1.02,0,1.426,0.2423,0.0452,548,27.00,VIXW231025P00027000,0,0,7.56,8.16,0,1.4494,-0.7544,0.0452,0
Wed Oct 25 2023,VIXW231025C00028000,0.38,0,0.58,0.93,0,1.4691,0.2202,0.0416,60,28.00,VIXW231025P00028000,0,0,8.47,9.08,0,1.4892,-0.7765,0.0416,0
Wed Oct 25 2023,VIXW231025C00029000,0.68,0,0.53,0.86,0,1.5136,0.2012,0.0384,102,29.00,VIXW231025P00029000,0,0,9.4,10.02,0,1.5334,-0.7956,0.0384,0
Wed Oct 25 2023,VIXW231025C00030000,0.56,0,0.48,0.8,0,1.5538,0.1845,0.0355,3271,30.00,VIXW231025P00030000,0,0,10.34,10.97,0,1.5771,-0.8122,0.0355,0
