Expiration Date,Calls,Calls Last Sale,Calls Net,Calls Bid,Calls Ask,Calls Volume,Calls IV,Calls Delta,Calls Gamma,Calls Open Interest,Strike,Puts,Puts Last Sale,Puts Net,Puts Bid,Puts Ask,Puts Volume,Puts IV,Puts Delta,Puts Gamma,Puts Open Interest
Fri Oct 20 2023,CVNA231020C00020000,20.15,0,21.85,22.3,0,1.3005,0.9853,0.0023,148,20.00,CVNA231020P00020000,0.07,-0.005,0.06,0.07,155,1.478,-0.0137,0.0023,4484
Fri Oct 20 2023,CVNA231020C00022500,16.65,0,19.4,19.85,0,1.3359,0.9771,0.0037,5,22.50,CVNA231020P00022500,0.11,-0.015,0.13,0.14,14,1.4235,-0.0218,0.0037,501
Fri Oct 20 2023,CVNA231020C00025000,15.03,0,17,17.4,0,1.2854,0.9642,0.0058,84,25.00,CVNA231020P00025000,0.19,-0.01,0.19,0.21,531,1.3053,-0.0345,0.0058,3585
Fri Oct 20 2023,CVNA231020C00030000,12.23,0.18,12.4,12.7,3,1.1675,0.9136,0.0135,101,30.00,CVNA231020P00030000,0.51,-0.025,0.47,0.52,1601,1.1429,-0.0851,0.0136,8036
Fri Oct 20 2023,CVNA231020C00035000,8.2,0.325,8.25,8.4,24,1.0413,0.8058,0.0263,444,35.00,CVNA231020P00035000,1.23,-0.12,1.22,1.28,349,1.0308,-0.1931,0.0264,4513
Fri Oct 20 2023,CVNA231020C00040000,4.75,0.2,4.8,5,64,0.9671,0.6297,0.0383,1351,40.00,CVNA231020P00040000,2.9,-0.2,2.8,2.92,233,0.9736,-0.3696,0.0384,4416
Fri Oct 20 2023,CVNA231020C00041000,4.35,0.275,4.3,4.45,50,0.9651,0.5894,0.0397,84,41.00,CVNA231020P00041000,3.3,-0.325,3.25,3.35,58,0.9683,-0.41,0.0398,124
Fri Oct 20 2023,CVNA231020C00042000,3.87,0.27,3.8,3.95,96,0.9591,0.5488,0.0406,519,42.00,CVNA231020P00042000,4,-0.15,3.75,3.9,39,0.969,-0.4508,0.0407,765
Fri Oct 20 2023,CVNA231020C00043000,3.25,0.075,3.35,3.5,28,0.9616,0.5084,0.041,78,43.00,CVNA231020P00043000,4.43,-0.295,4.3,4.45,133,0.9596,-0.4913,0.0412,312
Fri Oct 20 2023,CVNA231020C00044000,2.93,0.13,2.97,3.15,11,0.9582,0.4688,0.0409,62,44.00,CVNA231020P00044000,5.55,0,4.9,5,0,0.9529,-0.5311,0.0411,63
Fri Oct 20 2023,CVNA231020C00045000,2.67,0.185,2.63,2.72,478,0.9579,0.4305,0.0404,3284,45.00,CVNA231020P00045000,5.7,-0.3,5.55,5.7,55,0.9618,-0.5696,0.0406,5909
Fri Oct 20 2023,CVNA231020C00046000,2.34,0.155,2.32,2.41,23,0.9575,0.3938,0.0396,97,46.00,CVNA231020P00046000,6.2,-0.525,6.2,6.35,3,0.9555,-0.6065,0.0398,48
Fri Oct 20 2023,CVNA231020C00046500,1.52,0,2.16,2.28,0,0.9599,0.3762,0.039,12,46.50,CVNA231020P00046500,6.75,-0.325,6.55,6.7,3,0.9554,-0.6242,0.0392,42
Fri Oct 20 2023,CVNA231020C00047000,2.06,0.14,2.04,2.16,14,0.9629,0.3591,0.0383,96,47.00,CVNA231020P00047000,6.75,-0.7,6.9,7.1,1,0.9665,-0.6414,0.0386,102
Fri Oct 20 2023,CVNA231020C00047500,1.78,-0.025,1.9,2,1,0.9599,0.3425,0.0376,68,47.50,CVNA231020P00047500,7.35,-0.475,7.25,7.45,1,0.9624,-0.6581,0.0379,30
Fri Oct 20 2023,CVNA231020C00048000,1.88,0.175,1.78,1.87,59,0.963,0.3265,0.0369,133,48.00,CVNA231020P00048000,7.82,-0.405,7.65,7.85,31,0.963,-0.6742,0.0371,73
Fri Oct 20 2023,CVNA231020C00048500,1.8,0.205,1.67,1.75,1,0.9642,0.3111,0.0361,41,48.50,CVNA231020P00048500,8.25,-0.375,8.05,8.25,16,0.9615,-0.6897,0.0364,16
Fri Oct 20 2023,CVNA231020C00049000,1.69,0.185,1.57,1.66,4,0.9679,0.2962,0.0352,228,49.00,CVNA231020P00049000,8.8,0,8.4,8.6,0,0.9653,-0.7047,0.0355,35
Fri Oct 27 2023,CVNA231027C00033000,0,0,10.2,11.35,0,1.2213,0.8304,0.0198,0,33.00,CVNA231027P00033000,1.19,-0.155,1.29,1.5,1,1.0914,-0.1687,0.0199,7
Fri Oct 27 2023,CVNA231027C00034000,0,0,9.45,9.85,0,1.0892,0.8067,0.0219,0,34.00,CVNA231027P00034000,1.37,-0.18,1.5,1.74,1,1.0753,-0.1924,0.0219,5
Fri Oct 27 2023,CVNA231027C00035000,9.1,0.725,8.65,9.45,15,1.0577,0.781,0.0239,25,35.00,CVNA231027P00035000,1.78,-0.04,1.71,1.84,29,1.0547,-0.2182,0.024,288
Fri Oct 27 2023,CVNA231027C00036000,0,0,7.95,8.95,0,1.1228,0.7533,0.0259,0,36.00,CVNA231027P00036000,1.75,-0.36,2.03,2.14,29,1.0507,-0.246,0.026,25
Fri Oct 27 2023,CVNA231027C00037000,6.62,0,7.3,7.95,0,1.0697,0.7238,0.0278,11,37.00,CVNA231027P00037000,2.4,-0.05,2.34,2.48,26,1.0394,-0.2756,0.0278,41
Fri Oct 27 2023,CVNA231027C00038000,5.14,0,6.65,7.3,0,1.0315,0.6927,0.0295,2,38.00,CVNA231027P00038000,2.63,-0.225,2.7,2.98,10,1.0328,-0.3068,0.0296,109
Fri Oct 27 2023,CVNA231027C00039000,6.15,0.325,6.1,6.7,2,1.0527,0.6604,0.031,44,39.00,CVNA231027P00039000,3.18,-0.095,3.05,3.25,11,1.0126,-0.3393,0.0311,25
Fri Oct 27 2023,CVNA231027C00040000,5.33,0.005,5.45,6.1,4,1.0362,0.6271,0.0323,30,40.00,CVNA231027P00040000,3.28,-0.495,3.5,3.9,14,1.0322,-0.3727,0.0324,179
Fri Oct 27 2023,CVNA231027C00041000,4.93,0.155,4.95,5.6,25,1.0074,0.5932,0.0333,30,41.00,CVNA231027P00041000,3.6,-0.675,3.95,4.25,1,1.0152,-0.4068,0.0334,116
Fri Oct 27 2023,CVNA231027C00042000,4.1,-0.25,4.45,5.1,10,0.9886,0.559,0.034,24,42.00,CVNA231027P00042000,4.35,-0.475,4.45,4.75,3,1.0024,-0.4411,0.0342,72
Fri Oct 27 2023,CVNA231027C00043000,3.95,0.1,4.05,4.7,10,1.0169,0.525,0.0344,22,43.00,CVNA231027P00043000,4.7,-0.7,5,5.35,3,1.0095,-0.4753,0.0346,33
Fri Oct 27 2023,CVNA231027C00044000,4,0.475,3.6,4.15,5,0.9786,0.4914,0.0346,18,44.00,CVNA231027P00044000,5.3,-0.65,5.6,5.8,2,0.9934,-0.509,0.0348,42
Fri Oct 27 2023,CVNA231027C00045000,3.36,0.21,3.25,3.85,20,1.0038,0.4587,0.0345,57,45.00,CVNA231027P00045000,5.92,-0.73,6.2,6.5,1,0.9867,-0.542,0.0347,44
Fri Oct 27 2023,CVNA231027C00046000,3.1,0.215,2.96,3.2,1,0.9857,0.427,0.0341,26,46.00,CVNA231027P00046000,9.15,0,6.85,7.15,0,0.9842,-0.574,0.0344,8
Fri Oct 27 2023,CVNA231027C00047000,2.58,0,2.66,2.96,0,0.992,0.3965,0.0335,43,47.00,CVNA231027P00047000,7.85,0,7.55,7.95,0,1.0087,-0.6047,0.0338,35
Fri Oct 27 2023,CVNA231027C00048000,2.21,-0.085,2.39,2.63,22,0.9912,0.3674,0.0327,49,48.00,CVNA231027P00048000,8.78,0,8.25,8.65,0,1.0054,-0.634,0.033,16
Fri Oct 27 2023,CVNA231027C00049000,2.16,0.095,2.14,2.36,17,0.9917,0.3399,0.0318,35,49.00,CVNA231027P00049000,10.55,0,9,9.7,0,1.0486,-0.6617,0.0321,15
Fri Oct 27 2023,CVNA231027C00050000,1.95,0.095,1.95,2.21,47,0.9852,0.314,0.0307,165,50.00,CVNA231027P00050000,10.43,0,9.8,10.2,0,1.0168,-0.6879,0.031,57
Fri Oct 27 2023,CVNA231027C00051000,1.9,0.235,1.73,1.86,10,0.9868,0.2897,0.0295,20,51.00,CVNA231027P00051000,10.5,-0.825,10.6,11,5,1.021,-0.7125,0.0299,10
Fri Oct 27 2023,CVNA231027C00052000,1.67,0.175,1.55,1.67,1,0.9897,0.2671,0.0283,29,52.00,CVNA231027P00052000,8.15,0,11.4,11.75,0,1.0138,-0.7354,0.0287,9
