Expiration Date,Calls,Calls Last Sale,Calls Net,Calls Bid,Calls Ask,Calls Volume,Calls IV,Calls Delta,Calls Gamma,Calls Open Interest,Strike,Puts,Puts Last Sale,Puts Net,Puts Bid,Puts Ask,Puts Volume,Puts IV,Puts Delta,Puts Gamma,Puts Open Interest
Fri Oct 13 2023,META231013C00305000,6.05,-2.125,5.8,6.15,954,0.3357,0.4318,0.0198,931,305.00,META231013P00305000,10.1,1.3,9.95,10.35,905,0.3304,-0.5734,0.0202,467
Fri Oct 13 2023,META231013C00307500,4.98,-1.97,4.8,5.1,617,0.3325,0.3823,0.0195,267,307.50,META231013P00307500,10.8,0.725,11.45,11.85,423,0.3277,-0.6238,0.0198,179
Fri Oct 13 2023,META231013C00310000,4.11,-1.74,3.95,4.2,1098,0.3294,0.3342,0.0188,1014,310.00,META231013P00310000,13.2,1.725,13,13.5,290,0.3238,-0.6731,0.0192,358
Fri Oct 13 2023,META231013C00312500,3.4,-1.5,3.15,3.4,259,0.3255,0.2883,0.0178,301,312.50,META231013P00312500,14.95,1.925,14.5,15.4,132,0.3199,-0.7202,0.0183,110
Fri Oct 13 2023,META231013C00315000,2.68,-1.345,2.3,2.78,837,0.324,0.2455,0.0165,1624,315.00,META231013P00315000,17.26,2.585,16.4,17.3,68,0.3164,-0.7644,0.017,246
Fri Oct 13 2023,META231013C00317500,2.18,-1.12,2.01,2.17,215,0.3219,0.2066,0.0151,955,317.50,META231013P00317500,18.99,2.515,18.35,19.3,7,0.3122,-0.8047,0.0156,8
Fri Oct 13 2023,META231013C00320000,1.67,-0.985,1.58,1.73,436,0.3209,0.172,0.0135,1735,320.00,META231013P00320000,20.8,2.5,20.7,22.3,44,0.3342,-0.8409,0.0141,74
Fri Oct 13 2023,META231013C00322500,1.32,-0.81,1.24,1.36,345,0.3201,0.1419,0.0119,343,322.50,META231013P00322500,22.65,2.35,21.5,24.4,15,0.3076,-0.8726,0.0126,19
Fri Oct 13 2023,META231013C00325000,1.04,-0.65,0.99,1.07,591,0.3199,0.1162,0.0104,715,325.00,META231013P00325000,25.84,3.415,23.3,26.65,24,0.3083,-0.8998,0.0111,129
Fri Oct 13 2023,META231013C00327500,0.77,-0.57,0.77,0.84,169,0.3202,0.0947,0.0089,381,327.50,META231013P00327500,27.3,2.75,25.7,29.45,11,0.2972,-0.923,0.0097,21
Fri Oct 20 2023,META231020C00280000,24.2,-3.15,23.7,24.6,102,0.374,0.8064,0.0103,7065,280.00,META231020P00280000,2.98,0.33,2.91,3.1,1973,0.3703,-0.1949,0.0104,9750
Fri Oct 20 2023,META231020C00282500,22.71,-2.54,21.75,22.6,43,0.3706,0.7799,0.0112,84,282.50,META231020P00282500,3.55,0.45,3.4,3.6,301,0.3658,-0.2217,0.0113,816
Fri Oct 20 2023,META231020C00285000,20.2,-3.1,19.85,22.5,109,0.3654,0.7509,0.0121,1355,285.00,META231020P00285000,4,0.4,4,4.2,856,0.3622,-0.2509,0.0122,3765
Fri Oct 20 2023,META231020C00287500,18.3,-3.025,18,18.8,123,0.3615,0.7197,0.013,211,287.50,META231020P00287500,4.65,0.475,4.45,4.8,650,0.3576,-0.2825,0.0131,1683
Fri Oct 20 2023,META231020C00290000,16.65,-2.825,16.3,17.05,417,0.3585,0.6863,0.0138,5867,290.00,META231020P00290000,5.49,0.665,5.35,5.5,3784,0.3549,-0.3162,0.0139,8311
Fri Oct 20 2023,META231020C00292500,15,-2.725,14.8,15.1,215,0.3551,0.651,0.0145,518,292.50,META231020P00292500,6.22,0.695,6.2,6.35,400,0.3517,-0.352,0.0147,1473
Fri Oct 20 2023,META231020C00295000,13.35,-2.675,13.2,13.55,435,0.3503,0.614,0.0151,6158,295.00,META231020P00295000,7.15,0.8,6.3,7.3,761,0.347,-0.3895,0.0153,8325
Fri Oct 20 2023,META231020C00297500,11.9,-2.5,11.75,12.05,232,0.3477,0.5757,0.0156,658,297.50,META231020P00297500,8.45,1.225,8.1,8.3,327,0.3391,-0.4284,0.0158,999
Fri Oct 20 2023,META231020C00300000,10.41,-2.49,10.35,10.6,3277,0.3443,0.5363,0.016,26842,300.00,META231020P00300000,9.35,1.15,8.4,9.6,2656,0.3418,-0.4684,0.0162,23831
Fri Oct 20 2023,META231020C00302500,9,-2.5,9.05,9.35,443,0.3418,0.4963,0.0161,1189,302.50,META231020P00302500,10.48,1.18,10.4,10.65,619,0.3375,-0.5092,0.0164,889
Fri Oct 20 2023,META231020C00305000,8.15,-2,7.9,8.15,2690,0.3385,0.456,0.0162,8722,305.00,META231020P00305000,11.79,1.34,11.7,11.95,874,0.3356,-0.5504,0.0165,4067
Fri Oct 20 2023,META231020C00307500,6.92,-1.98,6.8,7,506,0.3422,0.4157,0.016,1004,307.50,META231020P00307500,13.25,1.525,13.15,13.4,650,0.3318,-0.5916,0.0164,471
Fri Oct 20 2023,META231020C00310000,6.02,-1.73,5.85,6.05,2522,0.3336,0.3761,0.0157,9292,310.00,META231020P00310000,15.15,2.05,14.65,14.95,1079,0.3289,-0.6323,0.0162,4610
Fri Oct 20 2023,META231020C00312500,5.15,-1.6,5,5.2,354,0.3304,0.3375,0.0153,313,312.50,META231020P00312500,15.45,0.9,16.15,16.9,122,0.3268,-0.6721,0.0157,179
Fri Oct 20 2023,META231020C00315000,4.25,-1.55,4.2,4.35,1671,0.3283,0.3004,0.0146,9163,315.00,META231020P00315000,16.88,0.73,17.75,18.65,175,0.3237,-0.7105,0.0152,2683
Fri Oct 20 2023,META231020C00317500,3.67,-1.28,3.55,3.7,193,0.3267,0.2652,0.0139,565,317.50,META231020P00317500,17.85,0.05,19.6,20.5,88,0.3209,-0.747,0.0144,111
Fri Oct 20 2023,META231020C00320000,3.05,-1.175,2.85,3.05,1419,0.3257,0.2324,0.013,8953,320.00,META231020P00320000,20.55,0.975,20.15,22.45,199,0.322,-0.7813,0.0136,1308
Fri Oct 20 2023,META231020C00322500,2.57,-0.98,2.48,2.59,150,0.3245,0.2023,0.012,1709,322.50,META231020P00322500,19.85,-1.625,21.95,24.5,65,0.3168,-0.813,0.0127,61
Fri Oct 20 2023,META231020C00325000,2.1,-0.915,2.06,2.16,1445,0.3239,0.1749,0.011,11155,325.00,META231020P00325000,26.58,3.18,24,27.05,14,0.315,-0.842,0.0117,5048
Fri Oct 20 2023,META231020C00327500,1.73,-0.785,0.9,1.78,270,0.3234,0.1505,0.01,420,327.50,META231020P00327500,28.2,2.75,27.45,29.15,4,0.3222,-0.8681,0.0107,12
Fri Oct 27 2023,META231027C00255000,53.77,0,48.2,49.4,0,0.5617,0.8896,0.0043,57,255.00,META231027P00255000,2.5,0.2,2.4,2.52,117,0.5241,-0.1112,0.0043,1579
Fri Oct 27 2023,META231027C00260000,35.92,0,43.85,45.05,0,0.5057,0.8659,0.005,71,260.00,META231027P00260000,3.07,0.21,3,3.15,66,0.5152,-0.135,0.0051,1525
Fri Oct 27 2023,META231027C00265000,33.55,0,39.65,40.85,0,0.5039,0.8383,0.0058,54,265.00,META231027P00265000,3.85,0.3,3.75,3.95,70,0.5082,-0.1628,0.0058,1331
Fri Oct 27 2023,META231027C00270000,36.35,-2.85,35.5,36.8,6,0.492,0.8066,0.0066,65,270.00,META231027P00270000,4.47,0.07,4.65,4.85,92,0.4989,-0.1948,0.0066,865
Fri Oct 27 2023,META231027C00275000,35.17,-0.23,31.6,32.95,36,0.4924,0.7708,0.0074,210,275.00,META231027P00275000,5.89,0.49,5.75,6.1,187,0.4922,-0.2309,0.0074,738
Fri Oct 27 2023,META231027C00280000,29.53,-1.92,27.85,29.05,3,0.4811,0.7311,0.0081,162,280.00,META231027P00280000,7.2,0.6,7.05,7.45,375,0.4869,-0.271,0.0082,1022
Fri Oct 27 2023,META231027C00285000,25.4,-2.45,24.85,25.5,57,0.483,0.6878,0.0088,533,285.00,META231027P00285000,8.8,0.8,8.6,8.85,207,0.4819,-0.3146,0.0089,885
Fri Oct 27 2023,META231027C00290000,23.08,-1.57,21.65,22.2,41,0.4784,0.6416,0.0094,353,290.00,META231027P00290000,10.49,0.865,10.35,10.75,80,0.4761,-0.3614,0.0095,740
Fri Oct 27 2023,META231027C00295000,18.55,-2.975,18.7,19.2,81,0.4735,0.593,0.0098,363,295.00,META231027P00295000,12.46,0.985,12.25,12.8,104,0.4706,-0.4106,0.01,400
Fri Oct 27 2023,META231027C00300000,16.35,-2.275,16.1,16.55,162,0.4694,0.5428,0.0102,1255,300.00,META231027P00300000,14.76,1.185,14.6,15.05,164,0.466,-0.4616,0.0103,785
Fri Oct 27 2023,META231027C00305000,13.9,-2.075,13.5,14.05,305,0.4654,0.4917,0.0103,862,305.00,META231027P00305000,17.26,1.36,17.1,17.6,108,0.4611,-0.5135,0.0105,303
Fri Oct 27 2023,META231027C00310000,11.52,-2.055,11.35,11.8,783,0.4606,0.4406,0.0103,834,310.00,META231027P00310000,19.9,1.4,19.75,20.4,851,0.4561,-0.5655,0.0105,930
Fri Oct 27 2023,META231027C00315000,9.6,-1.875,9.4,9.85,390,0.4574,0.3906,0.0101,2411,315.00,META231027P00315000,23.1,1.75,21.05,23.5,96,0.4516,-0.6167,0.0103,634
Fri Oct 27 2023,META231027C00320000,7.8,-1.775,7.9,8.15,567,0.4531,0.3424,0.0097,745,320.00,META231027P00320000,25.41,0.96,26.15,26.8,5,0.4472,-0.6662,0.01,169
Fri Oct 27 2023,META231027C00325000,6.46,-1.44,6.3,6.7,169,0.4505,0.2969,0.0092,520,325.00,META231027P00325000,29.66,1.885,28,30.65,16,0.4487,-0.713,0.0095,131
Fri Oct 27 2023,META231027C00330000,5.45,-1.025,5.05,5.45,197,0.4485,0.2549,0.0086,2191,330.00,META231027P00330000,33.34,1.74,31.95,34.5,10,0.4444,-0.7565,0.0089,59
Fri Oct 27 2023,META231027C00335000,4.3,-0.975,4.2,4.4,135,0.4461,0.2168,0.0079,491,335.00,META231027P00335000,34.86,0,35.6,38.4,0,0.4117,-0.7962,0.0082,20
Fri Oct 27 2023,META231027C00340000,3.35,-0.925,3.35,3.55,218,0.445,0.183,0.0071,763,340.00,META231027P00340000,38.9,0,40.15,42.7,0,0.4254,-0.8317,0.0075,2
Fri Oct 27 2023,META231027C00345000,2.98,-0.47,2.68,2.86,49,0.4453,0.1534,0.0064,217,345.00,META231027P00345000,0,0,44.65,46.9,0,0.4016,-0.8631,0.0068,0
Fri Oct 27 2023,META231027C00350000,2.29,-0.505,2.14,2.29,58,0.4462,0.128,0.0056,415,350.00,META231027P00350000,51.7,0,49,51.95,0,0.4275,-0.8903,0.0061,1
