Expiration Date,Calls,Calls Last Sale,Calls Net,Calls Bid,Calls Ask,Calls Volume,Calls IV,Calls Delta,Calls Gamma,Calls Open Interest,Strike,Puts,Puts Last Sale,Puts Net,Puts Bid,Puts Ask,Puts Volume,Puts IV,Puts Delta,Puts Gamma,Puts Open Interest
Fri Oct 06 2023,SOFI231006C00008500,0.08,0.025,0.07,0.08,7299,0.5435,0.2263,0.4953,11991,8.50,SOFI231006P00008500,0.56,-0.25,0.56,0.59,1488,0.5529,-0.7774,0.5012,2307
Fri Oct 06 2023,SOFI231006C00009000,0.04,0.015,0.03,0.04,2973,0.6518,0.1081,0.2541,4531,9.00,SOFI231006P00009000,1.02,-0.255,1,1.05,397,0.6094,-0.8966,0.2592,6084
Fri Oct 06 2023,SOFI231006C00009500,0.02,0.005,0.01,0.02,307,0.7184,0.0606,0.1403,2609,9.50,SOFI231006P00009500,1.54,-0.23,1.42,1.58,52,0.6717,-0.9444,0.1446,866
Fri Oct 06 2023,SOFI231006C00010000,0.01,-0.005,0.01,0.02,546,0.8855,0.038,0.085,4794,10.00,SOFI231006P00010000,2.05,-0.21,1.93,2.09,35,0.8321,-0.9671,0.0887,371
Fri Oct 06 2023,SOFI231006C00010500,0.01,0,0,0.01,3,0.8803,0.0258,0.0555,884,10.50,SOFI231006P00010500,2.97,0,2.41,2.59,0,0,-0.9794,0.0588,0
Fri Oct 06 2023,SOFI231006C00011000,0.01,0.005,0,0.02,1,1.1086,0.0186,0.0384,1213,11.00,SOFI231006P00011000,3,-0.25,2.93,3.05,10,0,-0.9867,0.0414,0
Fri Oct 06 2023,SOFI231006C00011500,0.01,0,0,0.02,0,1.2357,0.0139,0.0278,682,11.50,SOFI231006P00011500,3.17,0,3.45,3.65,0,0,-0.9914,0.0306,0
Fri Oct 06 2023,SOFI231006C00012000,0.02,0.005,0,0.01,583,1.2372,0.0108,0.0209,463,12.00,SOFI231006P00012000,0,0,3.95,4.1,0,1.5893,-0.9946,0.0234,0
Fri Oct 06 2023,SOFI231006C00012500,0.03,0,0,0.02,0,1.468,0.0086,0.0161,90,12.50,SOFI231006P00012500,3.6,0,4.45,4.7,0,2.1062,-0.9967,0.018,0
Fri Oct 06 2023,SOFI231006C00013000,0.02,0,0,0.02,0,1.5749,0.007,0.0128,100,13.00,SOFI231006P00013000,0,0,4.9,5.1,0,1.8374,-0.9981,0.0127,0
Fri Oct 13 2023,SOFI231013C00003500,4.35,0,4.45,4.6,0,2.4923,0.9977,0.003,17,3.50,SOFI231013P00003500,0,0,0,0.75,0,4.3546,-0.0024,0.003,0
Fri Oct 13 2023,SOFI231013C00004000,3.9,0,3.9,4.15,0,1.8356,0.996,0.0055,28,4.00,SOFI231013P00004000,0,0,0,0.75,0,3.7783,-0.0042,0.0055,0
Fri Oct 13 2023,SOFI231013C00004500,3.62,0.37,3.45,3.6,15,1.5416,0.993,0.01,36,4.50,SOFI231013P00004500,0,0,0,0.75,0,3.2754,-0.0072,0.01,0
Fri Oct 13 2023,SOFI231013C00005000,2.64,0,2.93,3.15,0,1.1274,0.9878,0.018,30,5.00,SOFI231013P00005000,0.02,0.005,0,0.03,10,1.2404,-0.0123,0.0181,26
Fri Oct 13 2023,SOFI231013C00005500,2.57,0.31,2.44,2.59,13,0.9036,0.9788,0.0328,112,5.50,SOFI231013P00005500,0.02,0,0,0.03,0,1.019,-0.0214,0.0328,183
Fri Oct 13 2023,SOFI231013C00006000,2.03,0.25,1.94,2.11,4,0.8218,0.9622,0.0603,16,6.00,SOFI231013P00006000,0.01,-0.015,0.01,0.03,34,0.8578,-0.038,0.0604,376
Fri Oct 13 2023,SOFI231013C00006500,1.54,0.245,1.46,1.6,5,0.6863,0.9305,0.1123,38,6.50,SOFI231013P00006500,0.03,-0.015,0.02,0.03,52,0.6875,-0.0698,0.1125,480
Fri Oct 13 2023,SOFI231013C00007000,1.09,0.235,1.05,1.1,43,0.6297,0.8671,0.2086,134,7.00,SOFI231013P00007000,0.05,-0.045,0.05,0.07,348,0.6178,-0.1334,0.2091,1088
Fri Oct 13 2023,SOFI231013C00007500,0.66,0.155,0.64,0.68,256,0.5704,0.7398,0.3597,525,7.50,SOFI231013P00007500,0.16,-0.08,0.15,0.16,287,0.5842,-0.2612,0.3613,1147
Fri Oct 13 2023,SOFI231013C00008000,0.37,0.115,0.34,0.37,1420,0.5575,0.5277,0.4715,2145,8.00,SOFI231013P00008000,0.36,-0.135,0.33,0.36,4465,0.5613,-0.4746,0.4752,4734
Fri Oct 13 2023,SOFI231013C00008500,0.17,0.055,0.17,0.19,2569,0.5804,0.3164,0.4039,3012,8.50,SOFI231013P00008500,0.67,-0.19,0.64,0.69,178,0.5749,-0.6879,0.4093,1804
Fri Oct 13 2023,SOFI231013C00009000,0.09,0.035,0.08,0.09,1083,0.6002,0.1866,0.2755,1713,9.00,SOFI231013P00009000,1.12,-0.185,1.05,1.09,143,0.5893,-0.8193,0.2813,490
Fri Oct 13 2023,SOFI231013C00009500,0.04,0.005,0.04,0.05,534,0.6443,0.1172,0.1818,1897,9.50,SOFI231013P00009500,1.56,-0.225,1.51,1.56,37,0.6408,-0.8898,0.1874,338
Fri Oct 13 2023,SOFI231013C00010000,0.03,0.005,0.03,0.04,291,0.738,0.0787,0.1233,4019,10.00,SOFI231013P00010000,1.8,-0.47,1.99,2.08,1,0.755,-0.929,0.1285,41
Fri Oct 13 2023,SOFI231013C00010500,0.03,0.005,0.02,0.03,111,0.803,0.0558,0.0869,731,10.50,SOFI231013P00010500,2.03,0,2.43,2.59,0,0.7352,-0.9523,0.0918,1
Fri Oct 13 2023,SOFI231013C00011000,0.02,0.005,0.01,0.02,7,0.8332,0.0414,0.0636,714,11.00,SOFI231013P00011000,2.9,0,2.91,3.1,0,1.069,-0.9671,0.0681,1
Fri Oct 13 2023,SOFI231013C00011500,0.01,-0.005,0,0.03,1,0.9272,0.0318,0.048,46,11.50,SOFI231013P00011500,0,0,3.45,3.6,0,0,-0.977,0.0523,0
Fri Oct 13 2023,SOFI231013C00012000,0.02,0,0,0.03,0,1.0154,0.0251,0.0372,146,12.00,SOFI231013P00012000,0,0,3.95,4.15,0,1.4182,-0.984,0.0412,0
Fri Oct 13 2023,SOFI231013C00012500,0.03,0,0,0.03,0,1.0986,0.0203,0.0295,119,12.50,SOFI231013P00012500,4.2,0,4.45,4.7,0,1.5222,-0.989,0.0333,0
Fri Oct 13 2023,SOFI231013C00013000,0.02,0.005,0.01,0.02,33,1.1774,0.0167,0.0239,271,13.00,SOFI231013P00013000,0,0,4.9,5.15,0,1.3475,-0.9928,0.028,0
Fri Oct 20 2023,SOFI231020C00003500,4,0,4.45,4.6,0,2.0959,0.9903,0.0081,128,3.50,SOFI231020P00003500,0.01,0,0,0.03,0,1.6777,-0.0088,0.0079,774
Fri Oct 20 2023,SOFI231020C00004000,4.02,0.27,3.95,4.1,6,1.1404,0.9864,0.0122,940,4.00,SOFI231020P00004000,0.01,0,0,0.02,1,1.3467,-0.0125,0.0121,8656
Fri Oct 20 2023,SOFI231020C00004500,3.5,0.25,3.45,3.6,1,1.3281,0.9807,0.0188,432,4.50,SOFI231020P00004500,0.01,0,0,0.03,0,1.2102,-0.018,0.0187,13033
Fri Oct 20 2023,SOFI231020C00005000,3.07,0.3,2.96,3.05,4,0.8527,0.9722,0.0294,3354,5.00,SOFI231020P00005000,0.01,-0.005,0.01,0.03,13,1.0627,-0.0265,0.0294,28887
Fri Oct 20 2023,SOFI231020C00005500,2.54,0.26,2.46,2.61,16,0.9629,0.9587,0.0468,1917,5.50,SOFI231020P00005500,0.02,-0.005,0.02,0.03,20,0.9117,-0.04,0.0469,5435
Fri Oct 20 2023,SOFI231020C00006000,2.04,0.24,2.02,2.08,1037,0.7914,0.9363,0.0762,14800,6.00,SOFI231020P00006000,0.03,-0.015,0.03,0.04,45,0.7849,-0.0624,0.0763,32595
Fri Oct 20 2023,SOFI231020C00006500,1.63,0.29,1.52,1.65,51,0.7539,0.8971,0.1258,108,6.50,SOFI231020P00006500,0.06,-0.02,0.05,0.06,112,0.6783,-0.1017,0.1261,557
Fri Oct 20 2023,SOFI231020C00007000,1.14,0.215,1.11,1.15,212,0.647,0.8266,0.2054,14438,7.00,SOFI231020P00007000,0.12,-0.04,0.11,0.12,420,0.63,-0.1724,0.2059,40247
Fri Oct 20 2023,SOFI231020C00007500,0.74,0.155,0.73,0.76,342,0.6023,0.7038,0.3068,1797,7.50,SOFI231020P00007500,0.22,-0.1,0.22,0.23,1218,0.5844,-0.2955,0.3079,38078
Fri Oct 20 2023,SOFI231020C00008000,0.48,0.135,0.45,0.48,2733,0.6024,0.5304,0.3663,18186,8.00,SOFI231020P00008000,0.43,-0.135,0.43,0.45,2295,0.5816,-0.4698,0.3683,50911
Fri Oct 20 2023,SOFI231020C00008500,0.27,0.085,0.25,0.27,927,0.5893,0.3625,0.3335,2562,8.50,SOFI231020P00008500,0.73,-0.19,0.72,0.75,558,0.568,-0.6388,0.3365,3758
Fri Oct 20 2023,SOFI231020C00009000,0.16,0.055,0.14,0.15,1896,0.6019,0.2428,0.2596,36251,9.00,SOFI231020P00009000,1.12,-0.225,1.1,1.16,412,0.5929,-0.7596,0.263,9789
Fri Oct 20 2023,SOFI231020C00009500,0.09,0.025,0.08,0.09,394,0.63,0.1664,0.1921,1193,9.50,SOFI231020P00009500,1.5,-0.305,1.55,1.61,1,0.6403,-0.837,0.1958,274
Fri Oct 20 2023,SOFI231020C00010000,0.06,0.015,0.06,0.07,1594,0.7002,0.1177,0.1416,55521,10.00,SOFI231020P00010000,2.04,-0.245,2.01,2.1,107,0.6983,-0.8865,0.1454,42427
Fri Oct 20 2023,SOFI231020C00010500,0.04,0.005,0.04,0.05,8,0.7413,0.086,0.1056,868,10.50,SOFI231020P00010500,3.01,0,2.49,2.6,0,0.7558,-0.919,0.1095,50
Fri Oct 20 2023,SOFI231020C00011000,0.04,0.015,0.03,0.04,1497,0.7934,0.0644,0.0801,18905,11.00,SOFI231020P00011000,2.97,-0.28,2.91,3.1,4,0,-0.9412,0.084,3065
Fri Oct 20 2023,SOFI231020C00011500,0.03,0.005,0.01,0.04,65,0.8255,0.0494,0.0618,334,11.50,SOFI231020P00011500,0,0,3.45,3.6,0,0,-0.9569,0.0658,0
Fri Oct 20 2023,SOFI231020C00012000,0.03,0.005,0.02,0.03,640,0.9017,0.0386,0.0484,14843,12.00,SOFI231020P00012000,4.5,0,3.95,4.1,0,0.9532,-0.9683,0.0524,45
Fri Oct 20 2023,SOFI231020C00012500,0.02,0,0.01,0.03,30,0.9388,0.0307,0.0385,39,12.50,SOFI231020P00012500,0,0,4.4,4.6,0,1.0303,-0.9768,0.0425,0
Fri Oct 20 2023,SOFI231020C00013000,0.02,0.005,0.01,0.02,19,0.9625,0.0247,0.031,4338,13.00,SOFI231020P00013000,5.3,0,4.9,5.2,0,1.2308,-0.9833,0.0349,38
Fri Oct 27 2023,SOFI231027C00003500,3.9,0,4.4,4.6,0,0,0.995,0.0052,3,3.50,SOFI231027P00003500,0,0,0,0.28,0,2.2722,-0.005,0.0053,0
Fri Oct 27 2023,SOFI231027C00004000,3.5,0,3.8,4.2,0,0,0.9916,0.0092,3,4.00,SOFI231027P00004000,0,0,0,0.1,0,1.5367,-0.0085,0.0092,0
Fri Oct 27 2023,SOFI231027C00004500,4.45,0,3.4,3.6,0,0,0.9859,0.0159,3,4.50,SOFI231027P00004500,0.03,0,0,0.75,0,2.3229,-0.0142,0.016,8
Fri Oct 27 2023,SOFI231027C00005000,3.07,0.29,2.94,3.15,2,0.9825,0.9764,0.0273,14,5.00,SOFI231027P00005000,0.05,0.025,0,0.06,6,0.9952,-0.0237,0.0274,12
Fri Oct 27 2023,SOFI231027C00005500,2.36,0,2.43,2.7,0,0.8996,0.9604,0.0464,78,5.50,SOFI231027P00005500,0.03,-0.005,0.02,0.04,152,0.8224,-0.0398,0.0465,162
Fri Oct 27 2023,SOFI231027C00006000,2,0.175,1.96,2.18,5,0.7382,0.933,0.0777,21,6.00,SOFI231027P00006000,0.05,-0.01,0.03,0.05,21,0.7049,-0.0672,0.078,916
Fri Oct 27 2023,SOFI231027C00006500,1.55,0.17,1.58,1.65,4,0.6984,0.8864,0.1268,11,6.50,SOFI231027P00006500,0.08,-0.035,0.07,0.09,37,0.6587,-0.114,0.1273,763
Fri Oct 27 2023,SOFI231027C00007000,1.17,0.185,1.16,1.31,35,0.709,0.8093,0.1955,67,7.00,SOFI231027P00007000,0.15,-0.06,0.15,0.16,285,0.6212,-0.1912,0.1966,3217
Fri Oct 27 2023,SOFI231027C00007500,0.83,0.17,0.8,0.85,81,0.6144,0.6919,0.2706,780,7.50,SOFI231027P00007500,0.28,-0.105,0.28,0.31,226,0.6042,-0.3095,0.2727,2736
Fri Oct 27 2023,SOFI231027C00008000,0.51,0.105,0.51,0.55,745,0.5841,0.5412,0.316,3074,8.00,SOFI231027P00008000,0.51,-0.135,0.48,0.52,133,0.5815,-0.4619,0.3195,1291
Fri Oct 27 2023,SOFI231027C00008500,0.34,0.095,0.32,0.34,746,0.5849,0.3895,0.3046,1864,8.50,SOFI231027P00008500,0.76,-0.21,0.78,0.83,92,0.5883,-0.6156,0.3097,614
Fri Oct 27 2023,SOFI231027C00009000,0.2,0.055,0.19,0.2,1598,0.5857,0.268,0.2537,2940,9.00,SOFI231027P00009000,1.16,-0.215,1.15,1.22,29,0.609,-0.7395,0.2601,331
Fri Oct 27 2023,SOFI231027C00009500,0.11,0.02,0.11,0.12,223,0.5956,0.1832,0.1954,1004,9.50,SOFI231027P00009500,1.57,-0.26,1.57,1.67,32,0.6136,-0.8264,0.2025,328
Fri Oct 27 2023,SOFI231027C00010000,0.08,0.015,0.07,0.08,904,0.6249,0.1272,0.146,2724,10.00,SOFI231027P00010000,2.63,0,2.02,2.18,0,0.7378,-0.8843,0.1536,265
Fri Oct 27 2023,SOFI231027C00010500,0.05,0,0.04,0.06,243,0.6528,0.0905,0.1088,767,10.50,SOFI231027P00010500,1.97,0,2.47,2.58,0,0.6355,-0.9228,0.1166,5
Fri Oct 27 2023,SOFI231027C00011000,0.05,0.01,0.03,0.04,208,0.6828,0.066,0.0816,522,11.00,SOFI231027P00011000,2.26,0,2.99,3.1,0,0.7891,-0.9487,0.0895,1
Fri Oct 27 2023,SOFI231027C00011500,0.04,0.005,0.03,0.04,335,0.7563,0.0492,0.0621,1040,11.50,SOFI231027P00011500,0,0,3.35,3.6,0,0,-0.9668,0.0702,0
Fri Oct 27 2023,SOFI231027C00012000,0.04,0.02,0.01,0.04,1,0.777,0.0375,0.0479,424,12.00,SOFI231027P00012000,0,0,3.8,4.15,0,0.8687,-0.9796,0.056,0
Fri Oct 27 2023,SOFI231027C00012500,0.04,0,0.01,0.04,0,0.8393,0.0292,0.0375,302,12.50,SOFI231027P00012500,0,0,4.35,4.6,0,0,-0.989,0.0456,0
Fri Oct 27 2023,SOFI231027C00013000,0.02,0,0.01,0.04,0,0.8982,0.023,0.0297,57,13.00,SOFI231027P00013000,0,0,4.8,5.15,0,1.1062,-0.9948,0.0303,0
