Expiration Date,Calls,Calls Last Sale,Calls Net,Calls Bid,Calls Ask,Calls Volume,Calls IV,Calls Delta,Calls Gamma,Calls Open Interest,Strike,Puts,Puts Last Sale,Puts Net,Puts Bid,Puts Ask,Puts Volume,Puts IV,Puts Delta,Puts Gamma,Puts Open Interest
Fri Oct 13 2023,AMZN231013C00129000,2.17,0.09,2.14,2.22,1162,0.2903,0.4183,0.054,1207,129.00,AMZN231013P00129000,3.85,-0.8,3.7,3.85,371,0.2882,-0.5881,0.0552,371
Fri Oct 13 2023,AMZN231013C00130000,1.73,0.02,1.74,1.81,3074,0.2875,0.3649,0.0525,3072,130.00,AMZN231013P00130000,4.25,-1.05,4.3,4.5,267,0.2843,-0.6428,0.0538,1010
Fri Oct 13 2023,AMZN231013C00131000,1.39,-0.005,1.4,1.46,1241,0.2851,0.3136,0.0499,1927,131.00,AMZN231013P00131000,4.65,-1.35,4.95,5.1,96,0.2855,-0.6954,0.0514,429
Fri Oct 13 2023,AMZN231013C00132000,1.11,-0.02,1.12,1.16,866,0.2833,0.2658,0.0465,1109,132.00,AMZN231013P00132000,5.25,-1.5,5.55,5.8,88,0.2809,-0.7449,0.0481,2611
Fri Oct 13 2023,AMZN231013C00133000,0.88,-0.025,0.88,0.92,911,0.2821,0.2222,0.0424,1267,133.00,AMZN231013P00133000,6.21,-1.29,6.3,6.75,389,0.2759,-0.7902,0.0442,1172
Fri Oct 13 2023,AMZN231013C00134000,0.76,0.04,0.69,0.72,587,0.2816,0.1836,0.0378,962,134.00,AMZN231013P00134000,6.95,-1.4,6.8,8.1,25,0.2792,-0.8306,0.0398,370
Fri Oct 13 2023,AMZN231013C00135000,0.54,-0.035,0.53,0.56,1354,0.282,0.1504,0.0332,1918,135.00,AMZN231013P00135000,8.3,-0.9,7.7,8.55,149,0.2768,-0.8656,0.0353,815
Fri Oct 13 2023,AMZN231013C00136000,0.47,0.015,0.41,0.44,210,0.2826,0.1227,0.0287,1652,136.00,AMZN231013P00136000,9.2,-0.9,8.8,9.45,46,0.2777,-0.8951,0.031,563
Fri Oct 13 2023,AMZN231013C00137000,0.32,-0.045,0.32,0.34,305,0.2853,0.1006,0.0247,1299,137.00,AMZN231013P00137000,9.63,-1.42,9.55,10.2,166,0.2707,-0.9194,0.0269,897
Fri Oct 13 2023,AMZN231013C00138000,0.25,-0.045,0.25,0.27,192,0.288,0.0824,0.021,743,138.00,AMZN231013P00138000,10.7,-1.3,10.5,11.25,16,0.2702,-0.9391,0.0233,674
Fri Oct 20 2023,AMZN231020C00095000,32.94,1.39,32.2,32.9,5,0.4966,0.9904,0.0016,4353,95.00,AMZN231020P00095000,0.05,-0.015,0.04,0.06,48,0.5388,-0.0097,0.0016,16498
Fri Oct 20 2023,AMZN231020C00100000,27.86,1.26,26.75,27.95,37,0.4848,0.9841,0.0027,9346,100.00,AMZN231020P00100000,0.08,-0.035,0.08,0.09,729,0.4832,-0.0161,0.0027,18526
Fri Oct 20 2023,AMZN231020C00105000,22.35,0.65,21.9,23.05,67,0.434,0.9717,0.0049,14164,105.00,AMZN231020P00105000,0.15,-0.045,0.13,0.15,304,0.4336,-0.0284,0.0049,19736
Fri Oct 20 2023,AMZN231020C00110000,17.75,0.85,17.05,18.25,90,0.3921,0.9459,0.0092,9193,110.00,AMZN231020P00110000,0.27,-0.115,0.26,0.27,636,0.3907,-0.0543,0.0092,15024
Fri Oct 20 2023,AMZN231020C00115000,13.02,0.72,12.95,13.25,81,0.3538,0.8916,0.017,5282,115.00,AMZN231020P00115000,0.57,-0.225,0.54,0.57,567,0.3564,-0.1091,0.0172,22238
Fri Oct 20 2023,AMZN231020C00120000,8.67,0.47,8.7,8.9,547,0.3312,0.7864,0.0288,27656,120.00,AMZN231020P00120000,1.26,-0.4,1.21,1.27,5245,0.3302,-0.2153,0.0291,46729
Fri Oct 20 2023,AMZN231020C00125000,5.1,0.3,5.1,5.2,1179,0.3085,0.6161,0.0404,10054,125.00,AMZN231020P00125000,2.66,-0.615,2.56,2.63,4318,0.3097,-0.3878,0.041,32368
Fri Oct 20 2023,AMZN231020C00126000,4.35,0.1,4.5,4.6,1351,0.3056,0.5754,0.0419,2248,126.00,AMZN231020P00126000,3.1,-0.6,2.95,3.05,601,0.3054,-0.4293,0.0426,2677
Fri Oct 20 2023,AMZN231020C00127000,3.95,0.225,3.9,4.05,796,0.3034,0.5331,0.043,2098,127.00,AMZN231020P00127000,3.42,-0.755,3.35,3.45,1387,0.3031,-0.4725,0.0438,3204
Fri Oct 20 2023,AMZN231020C00128000,3.35,0.125,3.4,3.5,1182,0.2997,0.4898,0.0436,1321,128.00,AMZN231020P00128000,3.9,-0.775,3.85,3.95,827,0.2992,-0.5167,0.0446,2586
Fri Oct 20 2023,AMZN231020C00129000,2.92,0.13,2.94,3,1097,0.2971,0.4462,0.0437,2177,129.00,AMZN231020P00129000,4.5,-0.75,4.35,4.5,476,0.2958,-0.5615,0.0448,1310
Fri Oct 20 2023,AMZN231020C00130000,2.48,0.09,2.5,2.56,6597,0.2946,0.4027,0.0431,33864,130.00,AMZN231020P00130000,5.02,-0.83,4.9,5.05,921,0.2928,-0.6062,0.0444,29138
Fri Oct 20 2023,AMZN231020C00131000,2.13,0.09,2.11,2.18,975,0.2923,0.3601,0.042,4674,131.00,AMZN231020P00131000,5.65,-0.85,5.55,5.7,155,0.2903,-0.6502,0.0434,2746
Fri Oct 20 2023,AMZN231020C00132000,1.78,0.055,1.78,1.83,821,0.2904,0.3191,0.0404,5771,132.00,AMZN231020P00132000,6.15,-1.05,6.2,6.35,133,0.2884,-0.6927,0.042,5550
Fri Oct 20 2023,AMZN231020C00133000,1.49,0.04,1.48,1.53,1239,0.2889,0.2803,0.0383,2638,133.00,AMZN231020P00133000,7.15,-0.8,6.9,7.05,70,0.2874,-0.7332,0.04,1147
Fri Oct 20 2023,AMZN231020C00134000,1.38,0.165,1.24,1.28,609,0.2873,0.2442,0.0358,3944,134.00,AMZN231020P00134000,7.35,-1.35,7.65,7.85,30,0.285,-0.7711,0.0377,610
Fri Oct 20 2023,AMZN231020C00135000,1.01,-0.005,1.02,1.06,5217,0.2869,0.2112,0.0331,62300,135.00,AMZN231020P00135000,8.74,-0.76,8.4,8.6,210,0.284,-0.8059,0.035,40812
Fri Oct 20 2023,AMZN231020C00136000,0.84,-0.005,0.83,0.87,1923,0.2872,0.1817,0.0302,5209,136.00,AMZN231020P00136000,8.95,-1.4,8.85,9.55,42,0.2854,-0.8373,0.0323,1504
Fri Oct 20 2023,AMZN231020C00137000,0.69,-0.015,0.69,0.72,575,0.288,0.1557,0.0272,4096,137.00,AMZN231020P00137000,10.35,-0.9,9.75,10.6,204,0.2827,-0.8653,0.0295,1321
Fri Oct 20 2023,AMZN231020C00138000,0.61,0.025,0.55,0.59,269,0.2884,0.133,0.0244,2485,138.00,AMZN231020P00138000,11.5,-0.65,10.6,11.9,121,0.2837,-0.8898,0.0267,637
Fri Oct 27 2023,AMZN231027C00119000,11.25,1.25,10.55,11,4,0.3919,0.7528,0.0224,4,119.00,AMZN231027P00119000,2.01,-0.39,2.11,2.19,11,0.3983,-0.2494,0.0227,18
Fri Oct 27 2023,AMZN231027C00120000,10.03,0.705,9.8,10.3,14,0.3902,0.7298,0.0237,283,120.00,AMZN231027P00120000,2.49,-0.19,2.33,2.44,372,0.3956,-0.2727,0.024,1692
Fri Oct 27 2023,AMZN231027C00121000,9.1,0.45,9.25,9.45,7,0.3905,0.7056,0.0249,16,121.00,AMZN231027P00121000,2.6,-0.38,2.61,2.73,55,0.3922,-0.2972,0.0252,303
Fri Oct 27 2023,AMZN231027C00122000,8.8,0.825,8.55,8.75,108,0.3886,0.6802,0.026,182,122.00,AMZN231027P00122000,3.05,-0.25,2.91,3.05,139,0.39,-0.323,0.0264,483
Fri Oct 27 2023,AMZN231027C00123000,7.9,0.55,7.9,8.1,79,0.3867,0.6537,0.0271,186,123.00,AMZN231027P00123000,3.4,-0.275,3.25,3.4,159,0.3865,-0.3498,0.0274,324
Fri Oct 27 2023,AMZN231027C00124000,7.26,0.535,7.3,7.45,108,0.3826,0.6262,0.028,139,124.00,AMZN231027P00124000,3.85,-0.2,3.6,3.75,8458,0.3825,-0.3778,0.0284,8224
Fri Oct 27 2023,AMZN231027C00125000,6.88,0.73,6.65,7.25,203,0.3803,0.5978,0.0288,1278,125.00,AMZN231027P00125000,4.22,-0.255,3.95,4.25,216,0.3802,-0.4066,0.0293,3488
Fri Oct 27 2023,AMZN231027C00126000,6.5,0.9,6.1,6.25,153,0.3777,0.5686,0.0295,550,126.00,AMZN231027P00126000,4.5,-0.425,4.4,4.55,67,0.3776,-0.4363,0.03,538
Fri Oct 27 2023,AMZN231027C00127000,5.53,0.43,5.55,5.7,307,0.373,0.5389,0.0301,933,127.00,AMZN231027P00127000,4.7,-0.7,4.85,5,39,0.3729,-0.4667,0.0306,625
Fri Oct 27 2023,AMZN231027C00128000,4.95,0.35,4.95,5.15,646,0.3716,0.5087,0.0304,660,128.00,AMZN231027P00128000,5.44,-0.46,5.3,5.6,78,0.3713,-0.4975,0.0311,449
Fri Oct 27 2023,AMZN231027C00129000,4.65,0.525,4.5,4.65,168,0.368,0.4782,0.0306,451,129.00,AMZN231027P00129000,5.55,-0.9,5.8,6,53,0.3676,-0.5287,0.0313,766
Fri Oct 27 2023,AMZN231027C00130000,4.11,0.41,4.05,4.2,910,0.3659,0.4477,0.0306,1916,130.00,AMZN231027P00130000,6.25,-0.775,6.35,6.55,99,0.3653,-0.56,0.0314,804
Fri Oct 27 2023,AMZN231027C00131000,3.57,0.27,3.65,3.8,125,0.3634,0.4173,0.0304,772,131.00,AMZN231027P00131000,6.95,-0.675,6.9,7.1,13,0.3606,-0.5913,0.0312,336
Fri Oct 27 2023,AMZN231027C00132000,3.27,0.325,3.25,3.4,131,0.3606,0.3873,0.03,247,132.00,AMZN231027P00132000,7.52,-0.73,7.5,7.85,8,0.3574,-0.6222,0.0309,290
Fri Oct 27 2023,AMZN231027C00133000,2.8,0.195,2.89,3,226,0.3586,0.3578,0.0295,418,133.00,AMZN231027P00133000,8.15,-0.775,8.15,8.4,85,0.3555,-0.6527,0.0304,957
Fri Oct 27 2023,AMZN231027C00134000,2.64,0.345,2.55,2.66,75,0.3574,0.3292,0.0287,295,134.00,AMZN231027P00134000,9.11,-0.54,8.6,9.15,37,0.3534,-0.6824,0.0298,303
Fri Oct 27 2023,AMZN231027C00135000,2.28,0.26,2.25,2.36,281,0.3558,0.3016,0.0278,1656,135.00,AMZN231027P00135000,9.16,-1.24,9.4,9.85,72,0.355,-0.7111,0.0289,707
Fri Oct 27 2023,AMZN231027C00136000,2.04,0.265,1.98,2.08,247,0.3552,0.2751,0.0267,667,136.00,AMZN231027P00136000,9.81,-1.34,10.15,10.6,7,0.3546,-0.7388,0.0279,448
Fri Oct 27 2023,AMZN231027C00137000,1.92,0.365,1.73,1.84,76,0.3535,0.2501,0.0255,404,137.00,AMZN231027P00137000,12.13,0,10.85,12.15,0,0.3542,-0.7651,0.0268,338
Fri Oct 27 2023,AMZN231027C00138000,1.59,0.23,1.52,1.62,71,0.3529,0.227,0.0242,503,138.00,AMZN231027P00138000,11.25,-1.475,11.65,12.15,9,0.3539,-0.7899,0.0256,170
