Expiration Date,Calls,Calls Last Sale,Calls Net,Calls Bid,Calls Ask,Calls Volume,Calls IV,Calls Delta,Calls Gamma,Calls Open Interest,Strike,Puts,Puts Last Sale,Puts Net,Puts Bid,Puts Ask,Puts Volume,Puts IV,Puts Delta,Puts Gamma,Puts Open Interest
Fri Oct 13 2023,PLTR231013C00011500,4.6,0.3,4.45,4.6,59,0.6937,0.987,0.0136,76,11.50,PLTR231013P00011500,0.02,0.005,0.01,0.02,10,0.8188,-0.0131,0.0136,145
Fri Oct 13 2023,PLTR231013C00012000,4.16,0.36,4,4.1,62,0.8053,0.9821,0.0193,133,12.00,PLTR231013P00012000,0.02,-0.005,0.01,0.02,29,0.7263,-0.018,0.0193,2877
Fri Oct 13 2023,PLTR231013C00012500,3.65,0.325,3.5,3.6,55,0.7031,0.9736,0.0288,95,12.50,PLTR231013P00012500,0.03,-0.005,0.02,0.03,313,0.693,-0.0265,0.0288,885
Fri Oct 13 2023,PLTR231013C00013000,3.22,0.36,3,3.15,71,0.6913,0.9584,0.0443,316,13.00,PLTR231013P00013000,0.04,-0.015,0.03,0.04,174,0.6392,-0.0417,0.0444,1035
Fri Oct 13 2023,PLTR231013C00013500,2.71,0.31,2.54,2.63,43,0.6124,0.9325,0.0682,377,13.50,PLTR231013P00013500,0.06,-0.035,0.05,0.06,298,0.5999,-0.0677,0.0684,3206
Fri Oct 13 2023,PLTR231013C00014000,2.12,0.165,2.11,2.16,323,0.6006,0.8912,0.1013,584,14.00,PLTR231013P00014000,0.09,-0.065,0.09,0.1,2925,0.5767,-0.1091,0.1016,3337
Fri Oct 13 2023,PLTR231013C00014500,1.7,0.15,1.68,1.74,228,0.5847,0.8304,0.1419,479,14.50,PLTR231013P00014500,0.16,-0.085,0.16,0.17,944,0.562,-0.1701,0.1424,3521
Fri Oct 13 2023,PLTR231013C00015000,1.31,0.12,1.28,1.33,1050,0.5529,0.7477,0.1845,21008,15.00,PLTR231013P00015000,0.27,-0.115,0.26,0.28,960,0.5456,-0.2531,0.1853,3620
Fri Oct 13 2023,PLTR231013C00015500,0.96,0.085,0.95,0.98,1265,0.5426,0.6444,0.2195,2403,15.50,PLTR231013P00015500,0.42,-0.155,0.42,0.44,1154,0.5367,-0.357,0.2208,1737
Fri Oct 13 2023,PLTR231013C00016000,0.68,0.055,0.68,0.7,17043,0.54,0.5284,0.2366,12602,16.00,PLTR231013P00016000,0.66,-0.155,0.64,0.66,1911,0.5307,-0.4737,0.2383,10670
Fri Oct 13 2023,PLTR231013C00016500,0.48,0.055,0.47,0.48,4783,0.539,0.413,0.231,4145,16.50,PLTR231013P00016500,0.92,-0.205,0.92,0.95,814,0.5292,-0.5901,0.2333,272
Fri Oct 13 2023,PLTR231013C00017000,0.32,0.035,0.31,0.33,3407,0.5435,0.3096,0.2072,3110,17.00,PLTR231013P00017000,1.26,-0.22,1.26,1.3,413,0.532,-0.6947,0.21,656
Fri Oct 13 2023,PLTR231013C00017500,0.21,0.015,0.21,0.22,3433,0.5541,0.2252,0.1734,3540,17.50,PLTR231013P00017500,1.62,-0.27,1.66,1.71,34,0.55,-0.7803,0.1766,518
Fri Oct 13 2023,PLTR231013C00018000,0.15,0.015,0.14,0.15,2621,0.568,0.1626,0.1381,2170,18.00,PLTR231013P00018000,2.05,-0.28,2.09,2.14,44,0.5607,-0.8441,0.1416,721
Fri Oct 13 2023,PLTR231013C00018500,0.11,0.015,0.1,0.11,417,0.594,0.1193,0.1075,682,18.50,PLTR231013P00018500,2.39,-0.4,2.54,2.6,2,0.5734,-0.8884,0.1112,140
Fri Oct 13 2023,PLTR231013C00019000,0.08,0.015,0.07,0.08,544,0.6152,0.0896,0.0836,1097,19.00,PLTR231013P00019000,2.94,-0.335,3,3.1,5,0.6068,-0.9188,0.0872,65
Fri Oct 13 2023,PLTR231013C00019500,0.05,-0.005,0.05,0.06,410,0.638,0.0689,0.0654,304,19.50,PLTR231013P00019500,3.75,0,3.5,3.6,0,0.675,-0.9401,0.069,59
Fri Oct 13 2023,PLTR231013C00020000,0.04,-0.005,0.04,0.05,874,0.6726,0.0542,0.0518,995,20.00,PLTR231013P00020000,3.96,-0.29,3.95,4.1,1,0.6653,-0.9553,0.0553,1
Fri Oct 13 2023,PLTR231013C00020500,0.04,0.005,0.03,0.04,17,0.6976,0.0435,0.0416,414,20.50,PLTR231013P00020500,4.93,0,4.45,4.55,0,0,-0.9664,0.045,0
Fri Oct 13 2023,PLTR231013C00021000,0.03,0.005,0.03,0.04,6,0.7518,0.0356,0.034,261,21.00,PLTR231013P00021000,5.2,0,4.95,5.05,0,0,-0.9745,0.0371,0
Fri Oct 20 2023,PLTR231020C00011500,4.65,0.3,4.5,4.6,1,0.6862,0.9754,0.0203,59,11.50,PLTR231020P00011500,0.02,-0.015,0.02,0.03,236,0.7265,-0.0247,0.0204,631
Fri Oct 20 2023,PLTR231020C00012000,4.2,0.35,4,4.15,111,0.7061,0.9655,0.0285,785,12.00,PLTR231020P00012000,0.04,-0.005,0.03,0.04,165,0.6857,-0.0346,0.0285,4621
Fri Oct 20 2023,PLTR231020C00012500,3.64,0.265,3.55,3.65,27,0.6843,0.9506,0.0402,259,12.50,PLTR231020P00012500,0.05,-0.015,0.04,0.06,177,0.6483,-0.0495,0.0402,8675
Fri Oct 20 2023,PLTR231020C00013000,3.13,0.21,3.05,3.2,54,0.6432,0.9288,0.0562,927,13.00,PLTR231020P00013000,0.07,-0.035,0.07,0.08,1324,0.6188,-0.0714,0.0564,15427
Fri Oct 20 2023,PLTR231020C00013500,2.67,0.195,2.64,2.7,48,0.6187,0.8974,0.0773,385,13.50,PLTR231020P00013500,0.11,-0.045,0.11,0.12,387,0.5953,-0.1029,0.0776,2562
Fri Oct 20 2023,PLTR231020C00014000,2.25,0.19,2.18,2.26,318,0.58,0.8531,0.1034,3370,14.00,PLTR231020P00014000,0.18,-0.065,0.18,0.19,3889,0.5858,-0.1473,0.1038,12980
Fri Oct 20 2023,PLTR231020C00014500,1.78,0.105,1.78,1.85,137,0.5665,0.7928,0.1321,2633,14.50,PLTR231020P00014500,0.27,-0.085,0.26,0.28,623,0.5633,-0.208,0.1328,2025
Fri Oct 20 2023,PLTR231020C00015000,1.47,0.14,1.43,1.47,2315,0.5575,0.7167,0.159,9643,15.00,PLTR231020P00015000,0.39,-0.125,0.39,0.41,2116,0.5518,-0.2845,0.16,15028
Fri Oct 20 2023,PLTR231020C00015500,1.13,0.095,1.12,1.14,1394,0.5509,0.6291,0.1794,7545,15.50,PLTR231020P00015500,0.57,-0.145,0.57,0.59,596,0.5464,-0.3727,0.1808,2260
Fri Oct 20 2023,PLTR231020C00016000,0.86,0.085,0.84,0.86,7185,0.5405,0.5353,0.1902,22870,16.00,PLTR231020P00016000,0.8,-0.165,0.8,0.82,2381,0.5431,-0.4673,0.192,6572
Fri Oct 20 2023,PLTR231020C00016500,0.63,0.055,0.63,0.65,1826,0.5454,0.4414,0.1896,2954,16.50,PLTR231020P00016500,1.1,-0.155,1.08,1.1,1087,0.5413,-0.5622,0.1919,498
Fri Oct 20 2023,PLTR231020C00017000,0.47,0.055,0.46,0.47,5621,0.5442,0.3535,0.1784,21501,17.00,PLTR231020P00017000,1.37,-0.225,1.4,1.43,508,0.5395,-0.6513,0.1812,4016
Fri Oct 20 2023,PLTR231020C00017500,0.33,0.035,0.33,0.34,1731,0.5473,0.2768,0.1594,2685,17.50,PLTR231020P00017500,1.71,-0.265,1.76,1.82,67,0.5451,-0.7294,0.1626,136
Fri Oct 20 2023,PLTR231020C00018000,0.25,0.045,0.24,0.25,3638,0.5574,0.2137,0.1366,9431,18.00,PLTR231020P00018000,2.17,-0.22,2.16,2.21,203,0.5395,-0.7938,0.1403,4968
Fri Oct 20 2023,PLTR231020C00018500,0.17,0.015,0.17,0.19,170,0.5691,0.1644,0.1138,454,18.50,PLTR231020P00018500,2.51,-0.32,2.6,2.66,1,0.5568,-0.8444,0.1178,239
Fri Oct 20 2023,PLTR231020C00019000,0.13,0.015,0.12,0.13,746,0.5715,0.1271,0.0933,8266,19.00,PLTR231020P00019000,3,-0.275,3.05,3.15,34,0.5865,-0.883,0.0974,1542
Fri Oct 20 2023,PLTR231020C00019500,0.1,0.015,0.09,0.1,170,0.5886,0.0993,0.076,154,19.50,PLTR231020P00019500,3.45,-0.325,3.5,3.6,1,0.5683,-0.9118,0.0802,238
Fri Oct 20 2023,PLTR231020C00020000,0.07,0.005,0.07,0.08,5885,0.6094,0.0788,0.062,33288,20.00,PLTR231020P00020000,4,-0.25,4,4.1,38,0.6226,-0.9332,0.0663,969
Fri Oct 20 2023,PLTR231020C00020500,0.07,0.015,0.06,0.07,105,0.6404,0.0638,0.051,181,20.50,PLTR231020P00020500,0,0,4.5,4.6,0,0.6747,-0.9489,0.0552,0
Fri Oct 20 2023,PLTR231020C00021000,0.05,0.005,0.05,0.06,119,0.6656,0.0528,0.0424,9269,21.00,PLTR231020P00021000,6.72,0,4.95,5.1,0,0.6601,-0.9605,0.0466,98
Fri Oct 27 2023,PLTR231027C00011500,4.48,0,4.55,4.65,0,0.7284,0.9655,0.0246,13,11.50,PLTR231027P00011500,0.04,-0.015,0.04,0.05,42,0.7004,-0.0346,0.0247,596
Fri Oct 27 2023,PLTR231027C00012000,4.35,0.45,4.05,4.2,1,0.7011,0.952,0.0336,76,12.00,PLTR231027P00012000,0.06,-0.015,0.05,0.07,112,0.6624,-0.0481,0.0337,448
Fri Oct 27 2023,PLTR231027C00012500,2.03,0,3.6,3.7,0,0.661,0.9334,0.0455,126,12.50,PLTR231027P00012500,0.09,-0.015,0.08,0.09,135,0.6341,-0.0668,0.0457,1073
Fri Oct 27 2023,PLTR231027C00013000,3.6,0.62,3.1,3.25,49,0.6122,0.9078,0.0607,74,13.00,PLTR231027P00013000,0.12,-0.035,0.12,0.13,372,0.614,-0.0925,0.061,1144
Fri Oct 27 2023,PLTR231027C00013500,3.2,0.65,2.66,2.78,1,0.5794,0.8731,0.0793,406,13.50,PLTR231027P00013500,0.17,-0.055,0.17,0.18,113,0.5885,-0.1274,0.0796,1053
Fri Oct 27 2023,PLTR231027C00014000,2.42,0.27,2.26,2.36,97,0.5744,0.8273,0.1005,632,14.00,PLTR231027P00014000,0.26,-0.055,0.25,0.26,318,0.5745,-0.1734,0.101,1063
Fri Oct 27 2023,PLTR231027C00014500,1.92,0.14,1.89,1.97,184,0.5692,0.7694,0.1224,621,14.50,PLTR231027P00014500,0.35,-0.095,0.35,0.37,1549,0.5594,-0.2317,0.1232,1164
Fri Oct 27 2023,PLTR231027C00015000,1.61,0.165,1.54,1.6,253,0.5546,0.7003,0.1423,1896,15.00,PLTR231027P00015000,0.51,-0.095,0.49,0.51,1129,0.5469,-0.3014,0.1434,1272
Fri Oct 27 2023,PLTR231027C00015500,1.25,0.1,1.24,1.28,144,0.5488,0.6228,0.1573,1551,15.50,PLTR231027P00015500,0.68,-0.135,0.68,0.7,238,0.5424,-0.3795,0.1588,333
Fri Oct 27 2023,PLTR231027C00016000,1.01,0.105,0.98,1,420,0.5429,0.5409,0.1655,1466,16.00,PLTR231027P00016000,0.93,-0.135,0.91,0.93,314,0.5372,-0.4622,0.1675,5187
Fri Oct 27 2023,PLTR231027C00016500,0.78,0.085,0.75,0.78,1068,0.5396,0.459,0.1662,1602,16.50,PLTR231027P00016500,1.15,-0.205,1.18,1.21,125,0.534,-0.5453,0.1686,417
Fri Oct 27 2023,PLTR231027C00017000,0.58,0.055,0.57,0.61,862,0.5427,0.3812,0.1595,2577,17.00,PLTR231027P00017000,1.45,-0.24,1.49,1.54,159,0.5336,-0.6244,0.1624,192
Fri Oct 27 2023,PLTR231027C00017500,0.45,0.055,0.43,0.45,259,0.5398,0.3108,0.1472,3549,17.50,PLTR231027P00017500,1.69,-0.37,1.85,1.9,1,0.5358,-0.6961,0.1506,29
Fri Oct 27 2023,PLTR231027C00018000,0.34,0.045,0.33,0.34,477,0.5465,0.2502,0.1313,1865,18.00,PLTR231027P00018000,2.26,-0.2,2.24,2.31,25,0.5446,-0.7582,0.1351,45
Fri Oct 27 2023,PLTR231027C00018500,0.27,0.045,0.24,0.26,238,0.5502,0.1999,0.1141,335,18.50,PLTR231027P00018500,2.48,-0.41,2.64,2.72,4,0.5376,-0.8101,0.1183,13
Fri Oct 27 2023,PLTR231027C00019000,0.21,0.045,0.18,0.2,262,0.5586,0.1594,0.0973,844,19.00,PLTR231027P00019000,3.65,0,3.05,3.2,0,0.5462,-0.852,0.1018,25
Fri Oct 27 2023,PLTR231027C00019500,0.16,0.035,0.14,0.15,59,0.5678,0.1277,0.0821,412,19.50,PLTR231027P00019500,3.75,0,3.55,3.65,0,0.5735,-0.8851,0.0867,6
Fri Oct 27 2023,PLTR231027C00020000,0.11,0.005,0.11,0.12,15862,0.5822,0.1031,0.0689,15846,20.00,PLTR231027P00020000,3.44,-0.835,4,4.1,20,0.554,-0.9109,0.0737,21
Fri Oct 27 2023,PLTR231027C00021000,0.07,0.005,0.07,0.08,508,0.6122,0.0698,0.0488,1008,21.00,PLTR231027P00021000,0,0,4.95,5.1,0,0.5901,-0.9463,0.0538,0
Fri Oct 27 2023,PLTR231027C00022000,0.05,0.005,0.05,0.06,237,0.6512,0.05,0.0355,350,22.00,PLTR231027P00022000,5.55,-0.7,5.95,6.05,10,0,-0.9675,0.0404,2
