Expiration Date,Calls,Calls Last Sale,Calls Net,Calls Bid,Calls Ask,Calls Volume,Calls IV,Calls Delta,Calls Gamma,Calls Open Interest,Strike,Puts,Puts Last Sale,Puts Net,Puts Bid,Puts Ask,Puts Volume,Puts IV,Puts Delta,Puts Gamma,Puts Open Interest
Fri Oct 13 2023,LCID231013C00002000,3.53,0,3.45,3.65,0,0,0.9982,0.0058,1,2.00,LCID231013P00002000,0,0,0,0.21,0,3.9434,-0.0035,0.0046,0
Fri Oct 13 2023,LCID231013C00002500,3.05,0,2.97,3.15,0,0,0.9949,0.0108,0,2.50,LCID231013P00002500,0,0,0,0.03,0,2.111,-0.0065,0.0094,0
Fri Oct 13 2023,LCID231013C00003000,2.56,0.04,2.49,2.64,1,0,0.9891,0.0207,2,3.00,LCID231013P00003000,0,0,0,0.03,0,1.6748,-0.012,0.019,0
Fri Oct 13 2023,LCID231013C00003500,1.86,0,2.01,2.17,0,1.3592,0.9782,0.0406,19,3.50,LCID231013P00003500,0.02,0,0,0.02,0,1.2168,-0.0225,0.0387,1
Fri Oct 13 2023,LCID231013C00004000,1.16,0,1.47,1.64,0,0,0.9564,0.0825,223,4.00,LCID231013P00004000,0.03,0,0,0.03,0,0.9758,-0.0438,0.0804,533
Fri Oct 13 2023,LCID231013C00004500,1.06,0.015,1.02,1.14,172,0.5946,0.909,0.1735,181,4.50,LCID231013P00004500,0.04,0.005,0.02,0.04,4,0.7936,-0.0906,0.1713,786
Fri Oct 13 2023,LCID231013C00005000,0.65,0.03,0.63,0.68,21,0.6829,0.7977,0.3578,1360,5.00,LCID231013P00005000,0.08,-0.03,0.08,0.09,306,0.689,-0.2012,0.3558,7473
Fri Oct 13 2023,LCID231013C00005500,0.32,0.01,0.3,0.34,3075,0.642,0.5655,0.5579,4421,5.50,LCID231013P00005500,0.25,-0.045,0.23,0.27,171,0.6591,-0.4326,0.5566,2497
Fri Oct 13 2023,LCID231013C00006000,0.15,0.01,0.14,0.15,2516,0.6944,0.3129,0.476,3961,6.00,LCID231013P00006000,0.56,-0.065,0.51,0.59,79,0.6376,-0.6848,0.4757,967
Fri Oct 13 2023,LCID231013C00006500,0.07,0.005,0.06,0.07,398,0.7428,0.1727,0.3032,2743,6.50,LCID231013P00006500,1.02,-0.03,0.93,1.01,34,0.6592,-0.8251,0.3038,152
Fri Oct 13 2023,LCID231013C00007000,0.04,0.005,0.03,0.04,63,0.8202,0.1046,0.1909,1096,7.00,LCID231013P00007000,1.5,0,1.39,1.49,0,0.6823,-0.8936,0.192,39
Fri Oct 13 2023,LCID231013C00007500,0.02,-0.005,0.01,0.03,750,0.8883,0.0688,0.1259,619,7.50,LCID231013P00007500,2.01,0,1.88,2.01,0,0.8927,-0.9298,0.1274,15
Fri Oct 13 2023,LCID231013C00008000,0.03,0.015,0.01,0.02,4,0.9849,0.0481,0.0872,371,8.00,LCID231013P00008000,2.41,-0.095,2.38,2.54,2,1.164,-0.9509,0.0889,6
Fri Oct 13 2023,LCID231013C00008500,0.03,0,0,0.02,0,1.0465,0.0352,0.063,236,8.50,LCID231013P00008500,0,0,2.86,3.1,0,1.4415,-0.9641,0.0649,0
Fri Oct 13 2023,LCID231013C00009000,0.09,0,0,0.02,0,1.1614,0.0268,0.0472,5,9.00,LCID231013P00009000,3.49,0,3.35,3.5,0,0.8412,-0.973,0.0492,1
Fri Oct 13 2023,LCID231013C00009500,0.01,0,0,0.02,0,1.2681,0.021,0.0363,198,9.50,LCID231013P00009500,4.05,0,3.8,4,0,0,-0.9792,0.0385,1
Fri Oct 13 2023,LCID231013C00010000,0.04,0,0,0.02,0,1.3676,0.0168,0.0286,0,10.00,LCID231013P00010000,0,0,4.35,4.5,0,1.0446,-0.9838,0.031,0
Fri Oct 13 2023,LCID231013C00010500,0,0,0,0.03,0,1.5469,0.0137,0.023,0,10.50,LCID231013P00010500,0,0,4.85,5,0,1.1383,-0.9873,0.0255,0
Fri Oct 20 2023,LCID231020C00001000,4.55,0,4.5,4.7,0,4.1995,0.9995,0.0015,0,1.00,LCID231020P00001000,0,0,0,0.01,0,3.0422,-0.0031,0.0023,0
Fri Oct 20 2023,LCID231020C00001500,0,0,3.95,4.2,0,0,0.9984,0.0054,0,1.50,LCID231020P00001500,0,0,0,0.21,0,4.0451,-0.0051,0.0046,0
Fri Oct 20 2023,LCID231020C00002000,4,0,3.5,3.65,0,0,0.9961,0.0109,0,2.00,LCID231020P00002000,0,0,0,0.18,0,3.0908,-0.008,0.0083,0
Fri Oct 20 2023,LCID231020C00002500,0,0,2.96,3.15,0,0,0.9916,0.0182,0,2.50,LCID231020P00002500,0,0,0,0.18,0,2.4888,-0.0126,0.0149,0
Fri Oct 20 2023,LCID231020C00003000,2.8,0,2.51,2.67,0,1.3551,0.9838,0.0307,12,3.00,LCID231020P00003000,0.02,0,0,0.03,0,1.364,-0.0203,0.0268,13
Fri Oct 20 2023,LCID231020C00003500,2.08,0.06,2.01,2.15,1,1.1239,0.9698,0.0541,10,3.50,LCID231020P00003500,0.03,0,0,0.03,0,1.0603,-0.0339,0.0492,359
Fri Oct 20 2023,LCID231020C00004000,1.57,0.035,1.53,1.64,12,0.8419,0.943,0.0991,150,4.00,LCID231020P00004000,0.03,0.005,0.02,0.03,22,0.8787,-0.06,0.0932,617
Fri Oct 20 2023,LCID231020C00004500,1.15,0.085,1.09,1.15,3,0.7721,0.8876,0.1878,213,4.50,LCID231020P00004500,0.05,-0.015,0.04,0.06,4,0.7381,-0.1141,0.181,419
Fri Oct 20 2023,LCID231020C00005000,0.69,0.025,0.67,0.74,212,0.6834,0.7688,0.341,3959,5.00,LCID231020P00005000,0.14,-0.015,0.12,0.13,545,0.6599,-0.2307,0.3343,3295
Fri Oct 20 2023,LCID231020C00005500,0.38,0.015,0.36,0.39,3839,0.6607,0.558,0.4691,5083,5.50,LCID231020P00005500,0.33,-0.025,0.29,0.33,116,0.6421,-0.4389,0.4644,3210
Fri Oct 20 2023,LCID231020C00006000,0.19,0.005,0.18,0.2,518,0.6686,0.3438,0.4159,33130,6.00,LCID231020P00006000,0.6,-0.09,0.58,0.64,262,0.6296,-0.6513,0.4136,28190
Fri Oct 20 2023,LCID231020C00006500,0.1,0.005,0.09,0.1,42,0.6989,0.2083,0.2955,1529,6.50,LCID231020P00006500,1.03,-0.06,0.97,1.07,2,0.705,-0.7862,0.2944,98
Fri Oct 20 2023,LCID231020C00007000,0.07,0.015,0.05,0.06,77,0.758,0.1322,0.2013,4389,7.00,LCID231020P00007000,1.47,-0.08,1.42,1.52,2,0.6694,-0.862,0.2008,848
Fri Oct 20 2023,LCID231020C00007500,0.04,0.005,0.03,0.04,21,0.8198,0.0882,0.1389,113,7.50,LCID231020P00007500,2.01,-0.02,1.92,1.99,8,0.7327,-0.906,0.1388,11
Fri Oct 20 2023,LCID231020C00008000,0.03,0.005,0.02,0.04,43,0.9197,0.0613,0.0983,4272,8.00,LCID231020P00008000,2.54,0,2.38,2.53,0,0.8653,-0.9328,0.0985,83
Fri Oct 20 2023,LCID231020C00008500,0.03,0,0.01,0.03,0,0.9609,0.0441,0.0714,423,8.50,LCID231020P00008500,2.93,0,2.87,3.05,0,1.0238,-0.9502,0.072,1
Fri Oct 20 2023,LCID231020C00009000,0.02,0,0.01,0.03,2,1.0619,0.0326,0.0531,2082,9.00,LCID231020P00009000,3.45,-0.05,3.35,3.5,1,0,-0.962,0.0541,28
Fri Oct 20 2023,LCID231020C00009500,0,0,0.01,0.03,0,1.1555,0.0247,0.0402,0,9.50,LCID231020P00009500,0,0,3.85,4,0,0,-0.9704,0.0417,0
Fri Oct 20 2023,LCID231020C00010000,0.01,0,0,0.02,0,1.1211,0.019,0.0311,157,10.00,LCID231020P00010000,4.67,0,4.35,4.5,0,0,-0.9765,0.033,19
Fri Oct 20 2023,LCID231020C00010500,0,0,0,0.03,0,1.2678,0.0149,0.0244,0,10.50,LCID231020P00010500,5.2,0,4.8,5,0,0,-0.9812,0.0266,3
Fri Oct 27 2023,LCID231027C00002000,3.55,0.05,3.5,3.7,20,2.2429,0.9996,0.0019,40,2.00,LCID231027P00002000,0,0,0,0.21,0,2.7862,-0.0055,0.0064,0
Fri Oct 27 2023,LCID231027C00002500,0,0,2.95,3.15,0,0,0.9961,0.0163,0,2.50,LCID231027P00002500,0,0,0,0.21,0,2.2456,-0.0104,0.0131,0
Fri Oct 27 2023,LCID231027C00003000,2.31,0,2.5,2.65,0,0,0.9866,0.0314,36,3.00,LCID231027P00003000,0,0,0,0.21,0,1.8088,-0.0193,0.026,0
Fri Oct 27 2023,LCID231027C00003500,1.62,0,1.99,2.14,0,0,0.9687,0.0569,3,3.50,LCID231027P00003500,0.03,-0.02,0,0.04,30,0.9675,-0.036,0.0508,85
Fri Oct 27 2023,LCID231027C00004000,1.57,0.035,1.51,1.63,86,0,0.935,0.1048,93,4.00,LCID231027P00004000,0.03,0,0.02,0.05,0,0.8202,-0.0681,0.0979,126
Fri Oct 27 2023,LCID231027C00004500,1.08,0,1.07,1.19,2,0.7116,0.8696,0.1902,201,4.50,LCID231027P00004500,0.06,-0.02,0.06,0.09,7,0.7236,-0.1313,0.1831,54
Fri Oct 27 2023,LCID231027C00005000,0.7,0.005,0.68,0.75,19,0.6389,0.7464,0.3151,471,5.00,LCID231027P00005000,0.18,-0.01,0.15,0.17,236,0.644,-0.2518,0.3086,604
Fri Oct 27 2023,LCID231027C00005500,0.42,0.015,0.4,0.44,131,0.6413,0.5571,0.4074,594,5.50,LCID231027P00005500,0.34,-0.06,0.34,0.38,3,0.637,-0.4385,0.4028,513
Fri Oct 27 2023,LCID231027C00006000,0.22,-0.01,0.22,0.24,281,0.6509,0.3658,0.3779,2553,6.00,LCID231027P00006000,0.69,-0.03,0.64,0.69,13,0.6398,-0.628,0.3754,230
Fri Oct 27 2023,LCID231027C00006500,0.12,-0.01,0.11,0.14,151,0.674,0.2335,0.2872,950,6.50,LCID231027P00006500,1.06,-0.065,1,1.1,10,0.6418,-0.7595,0.2859,161
Fri Oct 27 2023,LCID231027C00007000,0.07,-0.01,0.06,0.08,53,0.7042,0.1541,0.2061,606,7.00,LCID231027P00007000,1.56,0,1.45,1.55,0,0.681,-0.8386,0.2056,157
Fri Oct 27 2023,LCID231027C00007500,0.04,-0.02,0.04,0.07,5,0.7912,0.1065,0.1484,511,7.50,LCID231027P00007500,2.25,0,1.92,2.04,0,0.7508,-0.8862,0.1484,30
Fri Oct 27 2023,LCID231027C00008000,0.04,0,0.03,0.04,12,0.8233,0.0768,0.1091,472,8.00,LCID231027P00008000,2.2,0,2.37,2.5,0,0.5123,-0.9161,0.1096,2
Fri Oct 27 2023,LCID231027C00008500,0.02,-0.015,0.02,0.04,5,0.8976,0.0574,0.0821,125,8.50,LCID231027P00008500,0,0,2.89,3.05,0,0.915,-0.9359,0.0832,0
Fri Oct 27 2023,LCID231027C00009000,0.04,0.015,0.02,0.04,50,0.9571,0.0441,0.0633,184,9.00,LCID231027P00009000,0,0,3.35,3.55,0,0.9198,-0.9496,0.065,0
Fri Oct 27 2023,LCID231027C00009500,0.03,-0.105,0.01,0.03,60,1.0019,0.0348,0.0498,12,9.50,LCID231027P00009500,0,0,3.85,4.05,0,1.0122,-0.9595,0.052,0
Fri Oct 27 2023,LCID231027C00010000,0.01,-0.01,0.01,0.04,50,1.1174,0.028,0.04,53,10.00,LCID231027P00010000,4.05,0,4.35,4.5,0,0.0167,-0.967,0.0426,1
Fri Oct 27 2023,LCID231027C00010500,0.02,0,0,0.02,0,1.038,0.0229,0.0326,30,10.50,LCID231027P00010500,0,0,4.85,5,0,0.3132,-0.9728,0.0356,0
