Expiration Date,Calls,Calls Last Sale,Calls Net,Calls Bid,Calls Ask,Calls Volume,Calls IV,Calls Delta,Calls Gamma,Calls Open Interest,Strike,Puts,Puts Last Sale,Puts Net,Puts Bid,Puts Ask,Puts Volume,Puts IV,Puts Delta,Puts Gamma,Puts Open Interest
Fri Jul 14 2023,KO230714C00066000,0.07,0,0,0.01,0,0.234,0.017,0.0175,8,66.00,KO230714P00066000,0,0,5.3,5.5,0,0,-0.9987,0.0059,0
Fri Jul 14 2023,KO230714C00067000,0,0,0,0.11,0,0.3811,0.014,0.0131,0,67.00,KO230714P00067000,0,0,6.35,6.5,0,0,-0.9993,0.0029,0
Fri Jul 14 2023,KO230714C00068000,0,0,0,0.1,0,0.4192,0.0119,0.0102,0,68.00,KO230714P00068000,0,0,7.35,7.5,0,0,-0.9997,0.0012,0
Fri Jul 14 2023,KO230714C00069000,0,0,0,0.11,0,0.47,0.0103,0.0081,0,69.00,KO230714P00069000,0,0,8.3,8.5,0,0,-0.9999,0.0003,0
Fri Jul 21 2023,KO230721C00052500,9.08,0,8.1,8.25,0,0.3845,0.984,0.0096,2,52.50,KO230721P00052500,0.01,-0.01,0.01,0.03,1,0.3301,-0.016,0.0096,2605
Fri Jul 21 2023,KO230721C00053000,0,0,7.6,7.85,0,0.3886,0.9822,0.011,0,53.00,KO230721P00053000,0.03,0.01,0.02,0.03,101,0.3214,-0.0178,0.011,15
Fri Jul 21 2023,KO230721C00054000,0,0,6.65,6.75,0,0.3174,0.9775,0.0149,0,54.00,KO230721P00054000,0.05,0,0.02,0.03,0,0.2829,-0.0224,0.0149,20
Fri Jul 21 2023,KO230721C00055000,6.25,0,5.65,5.8,0,0.2733,0.9707,0.0208,210,55.00,KO230721P00055000,0.04,0.005,0.03,0.04,3,0.2583,-0.0294,0.0209,5088
Fri Jul 21 2023,KO230721C00056000,0,0,4.65,4.8,0,0.2295,0.9592,0.0308,0,56.00,KO230721P00056000,0.04,-0.01,0.04,0.08,20,0.2416,-0.0409,0.031,62
Fri Jul 21 2023,KO230721C00057000,3.8,0,3.65,3.85,0,0.2196,0.938,0.0488,127,57.00,KO230721P00057000,0.06,0.005,0.05,0.07,1,0.198,-0.0623,0.0491,35
Fri Jul 21 2023,KO230721C00057500,3.42,-0.305,3.2,3.35,1,0.1953,0.9217,0.0625,359,57.50,KO230721P00057500,0.09,0.025,0.07,0.09,2,0.1881,-0.0788,0.063,5765
Fri Jul 21 2023,KO230721C00058000,3.13,0,2.71,2.83,0,0.1733,0.9001,0.0808,15,58.00,KO230721P00058000,0.09,0.01,0.08,0.12,23,0.1698,-0.1006,0.0816,320
Fri Jul 21 2023,KO230721C00059000,1.85,-0.43,1.82,1.9,23,0.152,0.8291,0.1392,21,59.00,KO230721P00059000,0.17,0.055,0.15,0.19,110,0.1484,-0.1728,0.1412,12844
Fri Jul 21 2023,KO230721C00060000,1.08,-0.315,1,1.04,64,0.1287,0.6718,0.226,2814,60.00,KO230721P00060000,0.34,0.115,0.32,0.36,409,0.1293,-0.3339,0.232,13242
Fri Jul 21 2023,KO230721C00061000,0.44,-0.215,0.42,0.45,923,0.1184,0.4179,0.2769,4133,61.00,KO230721P00061000,0.7,0.205,0.72,0.75,101,0.113,-0.5999,0.2934,3014
Fri Jul 21 2023,KO230721C00062000,0.13,-0.075,0.12,0.15,459,0.1137,0.1795,0.1882,2294,62.00,KO230721P00062000,1.45,0.385,1.43,1.53,25,0.1089,-0.8615,0.2176,566
Fri Jul 21 2023,KO230721C00062500,0.08,-0.025,0.06,0.08,2941,0.1146,0.109,0.1305,22650,62.50,KO230721P00062500,1.9,0.41,1.89,2,9,0.1159,-0.944,0.1638,2264
Fri Jul 21 2023,KO230721C00063000,0.04,-0.005,0.03,0.05,116,0.1198,0.0667,0.0864,1766,63.00,KO230721P00063000,2.06,0,2.37,2.53,0,0.1414,-0.9898,0.0766,3
Fri Jul 21 2023,KO230721C00064000,0.03,0.01,0,0.03,1,0.1326,0.034,0.0431,1450,64.00,KO230721P00064000,0,0,3.35,3.5,0,0,-1,0,0
Fri Jul 21 2023,KO230721C00065000,0.02,0.005,0.01,0.02,1087,0.1645,0.0248,0.0276,17948,65.00,KO230721P00065000,4.39,0.39,4.35,4.5,1088,0,-1,0,287
Fri Jul 21 2023,KO230721C00066000,0.04,0,0,0.03,0,0.195,0.0198,0.0195,0,66.00,KO230721P00066000,5.39,0.39,5.3,5.5,282,0,-1,0,100
Fri Jul 21 2023,KO230721C00067000,0,0,0,0.16,0,0.297,0.0163,0.0146,0,67.00,KO230721P00067000,0,0,6.35,6.5,0,0,-1,0,0
Fri Jul 21 2023,KO230721C00067500,0.01,0,0,0.01,0,0.2085,0.0149,0.0128,6954,67.50,KO230721P00067500,5.77,0,6.8,7.05,0,0.31,-1,0,0
Fri Jul 21 2023,KO230721C00068000,0,0,0,0.16,0,0.3316,0.0138,0.0113,0,68.00,KO230721P00068000,0,0,7.35,7.5,0,0,-1,0,0
Fri Jul 28 2023,KO230728C00051000,0,0,9.6,9.9,0,0.3983,0.9815,0.0087,0,51.00,KO230728P00051000,0.05,0,0,0.75,0,0.563,-0.0185,0.0087,10
Fri Jul 28 2023,KO230728C00052000,0,0,8.65,8.9,0,0.3341,0.9774,0.0111,0,52.00,KO230728P00052000,0.05,0,0.01,0.06,0,0.3145,-0.0226,0.0112,150
Fri Jul 28 2023,KO230728C00053000,9.05,0,7.7,8,0,0.3545,0.972,0.0145,1,53.00,KO230728P00053000,0,0,0.01,0.22,0,0.3494,-0.028,0.0146,0
Fri Jul 28 2023,KO230728C00054000,0,0,6.65,6.9,0,0.2585,0.9646,0.0194,0,54.00,KO230728P00054000,0.08,0,0.02,0.09,0,0.2682,-0.0355,0.0195,111
Fri Jul 28 2023,KO230728C00055000,5.45,0,5.7,5.95,0,0.2585,0.9536,0.0266,26,55.00,KO230728P00055000,0.06,0,0.03,0.1,0,0.2408,-0.0465,0.0268,385
Fri Jul 28 2023,KO230728C00056000,5.25,0,4.75,5,0,0.2435,0.9356,0.038,35,56.00,KO230728P00056000,0.08,0.01,0.07,0.11,4,0.2197,-0.0648,0.0384,37
Fri Jul 28 2023,KO230728C00057000,3.9,-0.4,3.8,4.05,1,0.22,0.9046,0.0564,1,57.00,KO230728P00057000,0.11,0,0.12,0.15,0,0.201,-0.0962,0.057,117
Fri Jul 28 2023,KO230728C00058000,3.15,0,2.87,3.05,0,0.1869,0.8528,0.0842,11,58.00,KO230728P00058000,0.2,0.055,0.19,0.22,15,0.1814,-0.1487,0.0854,276
Fri Jul 28 2023,KO230728C00059000,2.13,-0.335,2.02,2.18,1,0.175,0.7665,0.1223,21,59.00,KO230728P00059000,0.35,0.12,0.3,0.37,138,0.1646,-0.2368,0.1248,773
Fri Jul 28 2023,KO230728C00060000,1.32,-0.32,1.3,1.41,100,0.1599,0.6357,0.1638,491,60.00,KO230728P00060000,0.57,0.17,0.56,0.6,104,0.152,-0.3716,0.1689,419
Fri Jul 28 2023,KO230728C00061000,0.72,-0.23,0.7,0.77,165,0.1451,0.4606,0.1876,945,61.00,KO230728P00061000,0.98,0.255,0.93,1.03,6,0.1387,-0.5551,0.1977,138
Fri Jul 28 2023,KO230728C00062000,0.35,-0.115,0.32,0.37,48,0.137,0.2772,0.1657,1807,62.00,KO230728P00062000,1.34,0.105,1.55,1.66,2,0.1308,-0.7538,0.183,79
Fri Jul 28 2023,KO230728C00063000,0.14,-0.035,0.12,0.15,136,0.1331,0.1369,0.1107,929,63.00,KO230728P00063000,2.4,0.395,2.39,2.57,1,0.126,-0.9169,0.1366,6
Fri Jul 28 2023,KO230728C00064000,0.05,-0.015,0.05,0.06,31,0.1372,0.0638,0.061,2276,64.00,KO230728P00064000,2.3,0,3.35,3.5,0,0,-0.9963,0.0205,1
Fri Jul 28 2023,KO230728C00065000,0.02,-0.015,0.01,0.04,46,0.1455,0.0397,0.037,194,65.00,KO230728P00065000,4,0,4.35,4.5,0,0,-1,0,0
Fri Jul 28 2023,KO230728C00066000,0.03,0,0,0.04,0,0.1664,0.0306,0.0261,53,66.00,KO230728P00066000,5.2,0,5.25,5.55,0,0,-1,0,0
Fri Jul 28 2023,KO230728C00067000,0.03,0,0,0.74,0,0.3571,0.025,0.0195,1,67.00,KO230728P00067000,0,0,6.25,6.55,0,0,-1,0,0
Fri Jul 28 2023,KO230728C00068000,0.1,0,0,0.75,0,0.3947,0.0209,0.0151,51,68.00,KO230728P00068000,0,0,7.3,7.55,0,0,-1,0,0
Fri Jul 28 2023,KO230728C00069000,0,0,0,0.75,0,0.4293,0.0177,0.012,0,69.00,KO230728P00069000,0,0,8.25,8.55,0,0,-1,0,0
Fri Jul 28 2023,KO230728C00070000,0.03,0,0,0.03,0,0.2524,0.0153,0.0098,65,70.00,KO230728P00070000,0,0,9.35,9.55,0,0,-1,0,0
