Expiration Date,Calls,Calls Last Sale,Calls Net,Calls Bid,Calls Ask,Calls Volume,Calls IV,Calls Delta,Calls Gamma,Calls Open Interest,Strike,Puts,Puts Last Sale,Puts Net,Puts Bid,Puts Ask,Puts Volume,Puts IV,Puts Delta,Puts Gamma,Puts Open Interest
Tue Oct 03 2023,SPY231003C00431000,1.04,-0.825,1.04,1.05,19602,0.1276,0.2939,0.0599,4061,431.00,SPY231003P00431000,4.24,0.03,4.18,4.25,12715,0.1265,-0.7102,0.0608,2176
Tue Oct 03 2023,SPY231003C00432000,0.76,-0.715,0.75,0.76,16179,0.1254,0.2334,0.0542,4499,432.00,SPY231003P00432000,4.99,0.165,4.88,4.97,5527,0.1238,-0.7719,0.0553,1431
Tue Oct 03 2023,SPY231003C00433000,0.53,-0.62,0.52,0.53,12714,0.123,0.179,0.0472,3895,433.00,SPY231003P00433000,6.02,0.52,5.66,5.76,1127,0.1219,-0.8276,0.0484,1389
Tue Oct 03 2023,SPY231003C00434000,0.36,-0.515,0.35,0.36,9535,0.1212,0.1325,0.0392,3757,434.00,SPY231003P00434000,6.6,0.37,6.48,6.59,577,0.1183,-0.8756,0.0406,613
Tue Oct 03 2023,SPY231003C00435000,0.23,-0.425,0.22,0.23,11722,0.1186,0.0949,0.0313,5345,435.00,SPY231003P00435000,7.5,0.49,7.36,7.48,160,0.1154,-0.9152,0.0328,809
Tue Oct 03 2023,SPY231003C00436000,0.13,-0.345,0.14,0.15,3956,0.1179,0.0657,0.0239,2701,436.00,SPY231003P00436000,8.2,0.36,8.27,8.41,84,0.11,-0.9462,0.0256,364
Tue Oct 03 2023,SPY231003C00437000,0.09,-0.255,0.08,0.09,4165,0.1159,0.0444,0.0176,2296,437.00,SPY231003P00437000,9.7,0.975,9.22,9.37,131,0,-0.9694,0.0195,562
Tue Oct 03 2023,SPY231003C00438000,0.05,-0.205,0.05,0.06,3956,0.117,0.0294,0.0126,4432,438.00,SPY231003P00438000,10.09,0.455,9.16,10.91,22,0,-0.9859,0.0145,32
Wed Oct 04 2023,SPY231004C00419000,9.58,-0.965,9.42,9.53,1,0.1664,0.8591,0.0266,4,419.00,SPY231004P00419000,0.68,-0.145,0.58,0.59,2317,0.1654,-0.1414,0.0267,3721
Wed Oct 04 2023,SPY231004C00420000,8.4,-1.28,8.55,8.66,72,0.1642,0.8339,0.0301,514,420.00,SPY231004P00420000,0.72,-0.235,0.71,0.72,15234,0.1635,-0.1663,0.0302,6869
Wed Oct 04 2023,SPY231004C00421000,6.83,-2,7.71,7.81,52,0.1619,0.8049,0.0338,76,421.00,SPY231004P00421000,0.89,-0.225,0.86,0.87,1975,0.1609,-0.1956,0.034,2324
Wed Oct 04 2023,SPY231004C00422000,6.61,-1.405,6.9,6.98,89,0.1594,0.772,0.0376,281,422.00,SPY231004P00422000,1.04,-0.255,1.04,1.05,6052,0.1585,-0.2286,0.0378,3181
Wed Oct 04 2023,SPY231004C00423000,6.15,-1.075,6.12,6.19,323,0.1571,0.7352,0.0414,436,423.00,SPY231004P00423000,1.27,-0.235,1.25,1.27,5082,0.1563,-0.2657,0.0416,2064
Wed Oct 04 2023,SPY231004C00424000,5.05,-1.405,5.37,5.43,887,0.1545,0.6944,0.0449,851,424.00,SPY231004P00424000,1.55,-0.2,1.5,1.51,6164,0.1536,-0.3067,0.0452,2712
Wed Oct 04 2023,SPY231004C00425000,4.73,-1,4.67,4.72,1814,0.1525,0.6497,0.0482,881,425.00,SPY231004P00425000,1.79,-0.22,1.79,1.8,10066,0.1513,-0.3515,0.0486,15773
Wed Oct 04 2023,SPY231004C00426000,4.04,-1.005,4.01,4.04,3330,0.1499,0.6017,0.0511,1091,426.00,SPY231004P00426000,2.14,-0.185,2.12,2.13,7506,0.1486,-0.3998,0.0514,4111
Wed Oct 04 2023,SPY231004C00427000,3.4,-0.985,3.39,3.41,8155,0.1471,0.5506,0.0533,1422,427.00,SPY231004P00427000,2.51,-0.165,2.49,2.51,10059,0.1458,-0.4514,0.0537,2377
Wed Oct 04 2023,SPY231004C00428000,2.8,-0.975,2.83,2.84,6655,0.1447,0.497,0.0546,2618,428.00,SPY231004P00428000,3,-0.06,2.93,2.95,10711,0.1435,-0.5055,0.0552,3691
Wed Oct 04 2023,SPY231004C00429000,2.33,-0.885,2.31,2.33,8468,0.142,0.4417,0.055,3207,429.00,SPY231004P00429000,3.43,-0.07,3.41,3.44,7081,0.1407,-0.5615,0.0556,1016
Wed Oct 04 2023,SPY231004C00430000,1.88,-0.825,1.87,1.88,8721,0.14,0.3856,0.0543,2527,430.00,SPY231004P00430000,4.05,0.06,3.95,4,9234,0.1383,-0.6183,0.055,3046
Wed Oct 04 2023,SPY231004C00431000,1.47,-0.775,1.46,1.48,9350,0.1371,0.33,0.0524,4365,431.00,SPY231004P00431000,4.58,0.05,4.55,4.61,6335,0.1358,-0.6746,0.0532,959
Wed Oct 04 2023,SPY231004C00432000,1.12,-0.715,1.13,1.14,10341,0.1349,0.2761,0.0493,3054,432.00,SPY231004P00432000,5.38,0.255,5.22,5.29,5131,0.1337,-0.7296,0.0503,1221
Wed Oct 04 2023,SPY231004C00433000,0.84,-0.635,0.84,0.86,3728,0.1323,0.2256,0.0451,2156,433.00,SPY231004P00433000,5.55,-0.22,5.93,6.02,1489,0.1309,-0.7816,0.0462,921
Wed Oct 04 2023,SPY231004C00434000,0.61,-0.555,0.62,0.63,4628,0.1303,0.1792,0.04,2492,434.00,SPY231004P00434000,7.35,0.875,6.71,6.81,432,0.1288,-0.8294,0.0413,1949
Wed Oct 04 2023,SPY231004C00435000,0.44,-0.465,0.44,0.45,5424,0.1282,0.1384,0.0343,5042,435.00,SPY231004P00435000,7.69,0.47,7.53,7.64,535,0.1258,-0.8719,0.0358,2088
Wed Oct 04 2023,SPY231004C00436000,0.31,-0.385,0.3,0.31,2389,0.1258,0.1042,0.0285,2121,436.00,SPY231004P00436000,8.57,0.56,8.4,8.52,161,0.123,-0.9082,0.0301,680
Wed Oct 04 2023,SPY231004C00437000,0.2,-0.325,0.2,0.21,1893,0.124,0.0763,0.0229,2330,437.00,SPY231004P00437000,8.77,-0.075,9.31,9.44,193,0.12,-0.9383,0.0247,252
Wed Oct 04 2023,SPY231004C00438000,0.13,-0.265,0.13,0.14,1601,0.1228,0.0542,0.0177,3439,438.00,SPY231004P00438000,11.22,1.485,10.24,10.38,9,0.1098,-0.9621,0.0198,259
Thu Oct 05 2023,SPY231005C00419000,9.5,-1.48,9.89,9.99,165,0.173,0.8382,0.026,174,419.00,SPY231005P00419000,0.83,-0.175,0.8,0.81,646,0.1709,-0.1631,0.0262,674
Thu Oct 05 2023,SPY231005C00420000,8.7,-1.425,9.04,9.14,27,0.1708,0.8133,0.0289,244,420.00,SPY231005P00420000,0.95,-0.205,0.95,0.96,8638,0.1689,-0.188,0.0291,6105
Thu Oct 05 2023,SPY231005C00421000,8.06,-1.24,8.22,8.31,37,0.1686,0.7855,0.0318,150,421.00,SPY231005P00421000,1.18,-0.15,1.12,1.14,1652,0.1667,-0.2163,0.0321,1268
Thu Oct 05 2023,SPY231005C00422000,7.78,-0.705,7.42,7.5,130,0.166,0.7546,0.0347,218,422.00,SPY231005P00422000,1.38,-0.145,1.32,1.34,5110,0.1645,-0.2476,0.0351,3189
Thu Oct 05 2023,SPY231005C00423000,6.81,-0.885,6.66,6.73,139,0.164,0.7206,0.0376,286,423.00,SPY231005P00423000,1.59,-0.155,1.55,1.57,3627,0.1623,-0.282,0.0381,2189
Thu Oct 05 2023,SPY231005C00424000,5.95,-0.99,5.92,5.98,205,0.1615,0.6834,0.0403,683,424.00,SPY231005P00424000,1.89,-0.105,1.82,1.83,3099,0.1601,-0.3195,0.0409,2584
Thu Oct 05 2023,SPY231005C00425000,5.06,-1.165,5.22,5.28,928,0.159,0.6436,0.0428,1505,425.00,SPY231005P00425000,2.15,-0.12,2.11,2.13,5576,0.1578,-0.36,0.0434,2718
Thu Oct 05 2023,SPY231005C00426000,4.59,-0.945,4.57,4.6,1896,0.1565,0.6011,0.0449,1281,426.00,SPY231005P00426000,2.55,-0.04,2.45,2.47,3457,0.1553,-0.4032,0.0457,1592
Thu Oct 05 2023,SPY231005C00427000,3.94,-0.95,3.94,3.97,2900,0.154,0.5563,0.0467,1362,427.00,SPY231005P00427000,2.85,-0.09,2.83,2.85,7890,0.1528,-0.4489,0.0475,3609
Thu Oct 05 2023,SPY231005C00428000,3.37,-0.9,3.36,3.39,2877,0.1515,0.5094,0.0478,1789,428.00,SPY231005P00428000,3.31,-0.03,3.26,3.28,4572,0.1505,-0.4968,0.0488,2024
Thu Oct 05 2023,SPY231005C00429000,2.83,-0.86,2.83,2.85,3452,0.1488,0.4612,0.0484,2646,429.00,SPY231005P00429000,3.82,0.05,3.74,3.76,3847,0.1483,-0.5463,0.0496,2828
Thu Oct 05 2023,SPY231005C00430000,2.35,-0.815,2.35,2.37,4390,0.1464,0.412,0.0482,3555,430.00,SPY231005P00430000,4.31,0.06,4.26,4.29,4191,0.146,-0.597,0.0496,3894
Thu Oct 05 2023,SPY231005C00431000,1.93,-0.745,1.92,1.94,3755,0.144,0.3627,0.0472,2452,431.00,SPY231005P00431000,5.31,0.53,4.83,4.89,2443,0.1436,-0.648,0.0488,2298
Thu Oct 05 2023,SPY231005C00432000,1.55,-0.69,1.55,1.56,5810,0.1418,0.3141,0.0454,2769,432.00,SPY231005P00432000,5.75,0.39,5.46,5.54,1921,0.1417,-0.6984,0.0473,1442
Thu Oct 05 2023,SPY231005C00433000,1.24,-0.605,1.22,1.23,3498,0.1393,0.2672,0.0428,2135,433.00,SPY231005P00433000,6.12,0.14,6.16,6.24,1399,0.1401,-0.7478,0.0449,2030
Thu Oct 05 2023,SPY231005C00434000,0.92,-0.585,0.94,0.95,5525,0.1368,0.2228,0.0395,2271,434.00,SPY231005P00434000,7.02,0.355,6.9,6.99,158,0.1382,-0.795,0.0419,1010
Thu Oct 05 2023,SPY231005C00435000,0.7,-0.515,0.71,0.72,10242,0.1346,0.1819,0.0356,2491,435.00,SPY231005P00435000,6.91,-0.485,7.68,7.79,160,0.1361,-0.8391,0.0383,920
Thu Oct 05 2023,SPY231005C00436000,0.54,-0.425,0.53,0.54,2497,0.1329,0.1451,0.0312,957,436.00,SPY231005P00436000,9.22,1.07,8.52,8.64,116,0.1348,-0.8795,0.0343,342
Thu Oct 05 2023,SPY231005C00437000,0.38,-0.375,0.38,0.39,1397,0.1306,0.1132,0.0266,925,437.00,SPY231005P00437000,9.39,0.425,9.4,9.52,52,0.1332,-0.9155,0.0301,92
Thu Oct 05 2023,SPY231005C00438000,0.28,-0.305,0.27,0.28,754,0.1293,0.0863,0.0221,853,438.00,SPY231005P00438000,11.62,1.8,10.31,10.44,37,0.1311,-0.9468,0.026,101
Fri Oct 06 2023,SPY231006C00419000,9.62,-1.645,10.22,10.31,67,0.1772,0.8141,0.0254,326,419.00,SPY231006P00419000,1.07,-0.165,1.06,1.07,5446,0.1761,-0.1879,0.0257,5536
Fri Oct 06 2023,SPY231006C00420000,9.21,-1.22,9.39,9.48,1264,0.1751,0.7898,0.0277,1074,420.00,SPY231006P00420000,1.23,-0.165,1.23,1.24,50209,0.1742,-0.212,0.028,59878
Fri Oct 06 2023,SPY231006C00421000,8.02,-1.595,8.59,8.67,199,0.173,0.7632,0.03,752,421.00,SPY231006P00421000,1.44,-0.145,1.42,1.44,7967,0.1722,-0.239,0.0304,8006
Fri Oct 06 2023,SPY231006C00422000,7.69,-1.135,7.81,7.89,338,0.1712,0.734,0.0323,2367,422.00,SPY231006P00422000,1.66,-0.135,1.64,1.65,8738,0.1701,-0.2684,0.0327,16264
Fri Oct 06 2023,SPY231006C00423000,6.67,-1.385,7.06,7.14,822,0.169,0.7028,0.0346,1831,423.00,SPY231006P00423000,1.91,-0.115,1.89,1.9,9148,0.1681,-0.3003,0.035,10155
Fri Oct 06 2023,SPY231006C00424000,6.35,-0.955,6.35,6.41,1435,0.1669,0.6688,0.0367,2267,424.00,SPY231006P00424000,2.24,-0.045,2.16,2.18,14140,0.1658,-0.3346,0.0372,11335
Fri Oct 06 2023,SPY231006C00425000,5.68,-0.91,5.66,5.7,6408,0.1642,0.6328,0.0386,6211,425.00,SPY231006P00425000,2.49,-0.085,2.47,2.49,42818,0.1633,-0.3713,0.0392,48179
Fri Oct 06 2023,SPY231006C00426000,4.97,-0.94,5.01,5.03,6586,0.1618,0.5947,0.0403,4921,426.00,SPY231006P00426000,2.83,-0.065,2.81,2.83,13306,0.1607,-0.4102,0.041,9199
Fri Oct 06 2023,SPY231006C00427000,4.4,-0.87,4.38,4.41,14443,0.1592,0.5546,0.0417,4449,427.00,SPY231006P00427000,3.21,-0.04,3.19,3.21,15660,0.1582,-0.4511,0.0425,10048
Fri Oct 06 2023,SPY231006C00428000,3.8,-0.85,3.8,3.82,15142,0.1569,0.5129,0.0427,4575,428.00,SPY231006P00428000,3.68,0.04,3.61,3.63,15333,0.1557,-0.4939,0.0436,10893
Fri Oct 06 2023,SPY231006C00429000,3.28,-0.79,3.26,3.28,13379,0.1543,0.47,0.0432,3955,429.00,SPY231006P00429000,4.14,0.07,4.08,4.1,13292,0.1533,-0.5382,0.0444,6527
Fri Oct 06 2023,SPY231006C00430000,2.78,-0.755,2.77,2.78,32952,0.152,0.4259,0.0433,10592,430.00,SPY231006P00430000,4.63,0.085,4.6,4.62,28518,0.1512,-0.5835,0.0446,18062
Fri Oct 06 2023,SPY231006C00431000,2.32,-0.715,2.32,2.34,20047,0.1496,0.3816,0.0427,5577,431.00,SPY231006P00431000,5.21,0.15,5.15,5.19,9354,0.149,-0.6295,0.0442,4536
Fri Oct 06 2023,SPY231006C00432000,1.92,-0.665,1.92,1.93,15814,0.1473,0.3378,0.0416,7355,432.00,SPY231006P00432000,5.78,0.165,5.75,5.81,5704,0.1467,-0.6754,0.0433,4362
Fri Oct 06 2023,SPY231006C00432500,1.74,-0.635,1.73,1.75,5121,0.1462,0.3158,0.0408,3729,432.50,SPY231006P00432500,6.3,0.39,6.07,6.14,2827,0.1456,-0.6983,0.0427,4712
Fri Oct 06 2023,SPY231006C00433000,1.55,-0.625,1.56,1.57,8607,0.1448,0.2946,0.0399,4232,433.00,SPY231006P00433000,6.78,0.555,6.4,6.48,3750,0.1441,-0.7208,0.0418,7723
Fri Oct 06 2023,SPY231006C00434000,1.25,-0.565,1.25,1.26,8796,0.1426,0.2528,0.0376,5408,434.00,SPY231006P00434000,7.54,0.66,7.12,7.2,932,0.1427,-0.7648,0.0398,3629
Fri Oct 06 2023,SPY231006C00435000,0.99,-0.505,0.99,1,30905,0.1407,0.2135,0.0348,14285,435.00,SPY231006P00435000,8.4,0.825,7.87,7.96,1336,0.1405,-0.8071,0.0373,7545
Fri Oct 06 2023,SPY231006C00436000,0.75,-0.465,0.76,0.77,10561,0.1381,0.1769,0.0315,14114,436.00,SPY231006P00436000,8.75,0.43,8.67,8.78,1267,0.139,-0.8471,0.0344,7002
Fri Oct 06 2023,SPY231006C00437000,0.58,-0.395,0.58,0.59,4852,0.1362,0.1439,0.028,4032,437.00,SPY231006P00437000,10.06,0.955,9.51,9.63,353,0.1372,-0.8842,0.0311,2175
Mon Oct 09 2023,SPY231009C00419000,9.44,-2.075,10.51,10.6,38,0.1628,0.7924,0.0247,57,419.00,SPY231009P00419000,1.42,-0.06,1.35,1.37,452,0.1627,-0.2088,0.0249,659
Mon Oct 09 2023,SPY231009C00420000,10.29,-0.4,9.7,9.79,23,0.161,0.769,0.0266,92,420.00,SPY231009P00420000,1.58,-0.075,1.54,1.55,2182,0.1607,-0.2324,0.0269,3876
Mon Oct 09 2023,SPY231009C00421000,7.84,-2.055,8.91,8.99,9,0.1589,0.7437,0.0285,95,421.00,SPY231009P00421000,1.41,-0.445,1.74,1.76,314,0.1586,-0.2581,0.0288,891
Mon Oct 09 2023,SPY231009C00422000,8.3,-0.815,8.15,8.22,360,0.157,0.7164,0.0304,124,422.00,SPY231009P00422000,1.99,-0.085,1.98,1.99,495,0.1568,-0.2856,0.0307,1503
Mon Oct 09 2023,SPY231009C00423000,7.49,-0.865,7.42,7.48,95,0.1551,0.6871,0.0322,555,423.00,SPY231009P00423000,2.43,0.11,2.23,2.25,454,0.1546,-0.3153,0.0326,1353
Mon Oct 09 2023,SPY231009C00424000,6.73,-0.895,6.7,6.77,182,0.1531,0.656,0.0339,826,424.00,SPY231009P00424000,2.55,-0.035,2.52,2.54,866,0.1527,-0.3471,0.0344,1434
Mon Oct 09 2023,SPY231009C00425000,5.77,-1.145,6.03,6.06,1336,0.1509,0.6227,0.0355,1097,425.00,SPY231009P00425000,2.85,-0.025,2.83,2.85,3480,0.1503,-0.381,0.036,1836
Mon Oct 09 2023,SPY231009C00426000,5.39,-0.845,5.38,5.4,480,0.1489,0.5877,0.0369,1401,426.00,SPY231009P00426000,3.2,0,3.17,3.19,6593,0.148,-0.4166,0.0375,6156
Mon Oct 09 2023,SPY231009C00427000,4.64,-0.945,4.76,4.78,924,0.1464,0.5511,0.038,888,427.00,SPY231009P00427000,3.58,0.02,3.55,3.57,1041,0.1457,-0.4539,0.0388,1331
Mon Oct 09 2023,SPY231009C00428000,4.08,-0.9,4.17,4.2,714,0.1441,0.513,0.0389,1088,428.00,SPY231009P00428000,4.04,0.095,3.97,3.99,1259,0.1433,-0.4929,0.0398,1545
Mon Oct 09 2023,SPY231009C00429000,3.62,-0.78,3.62,3.65,1397,0.1419,0.4738,0.0395,958,429.00,SPY231009P00429000,4.52,0.14,4.43,4.45,1697,0.1411,-0.5333,0.0404,1467
Mon Oct 09 2023,SPY231009C00430000,3.1,-0.765,3.12,3.14,3039,0.1398,0.4336,0.0396,1887,430.00,SPY231009P00430000,4.98,0.135,4.93,4.95,3482,0.1389,-0.5746,0.0407,2201
Mon Oct 09 2023,SPY231009C00431000,2.66,-0.705,2.66,2.68,855,0.1375,0.3929,0.0393,939,431.00,SPY231009P00431000,5.52,0.175,5.47,5.5,1068,0.1367,-0.6167,0.0406,848
Mon Oct 09 2023,SPY231009C00432000,2.24,-0.655,2.24,2.26,6587,0.1356,0.3523,0.0386,2250,432.00,SPY231009P00432000,5.87,-0.025,6.04,6.11,823,0.1345,-0.6589,0.04,477
Mon Oct 09 2023,SPY231009C00433000,1.87,-0.605,1.86,1.88,962,0.1334,0.3122,0.0374,1235,433.00,SPY231009P00433000,6.56,0.075,6.67,6.75,270,0.1324,-0.7009,0.039,290
Mon Oct 09 2023,SPY231009C00434000,1.53,-0.565,1.52,1.55,1229,0.1311,0.2733,0.0356,808,434.00,SPY231009P00434000,7.12,-0.005,7.34,7.43,401,0.1302,-0.742,0.0374,331
Mon Oct 09 2023,SPY231009C00435000,1.22,-0.535,1.23,1.25,2302,0.1291,0.2359,0.0335,2272,435.00,SPY231009P00435000,8.59,0.79,8.08,8.17,78,0.1287,-0.7816,0.0355,125
Mon Oct 09 2023,SPY231009C00436000,0.98,-0.475,0.98,1,1082,0.1272,0.2006,0.031,836,436.00,SPY231009P00436000,8.6,0.085,8.84,8.94,5,0.1265,-0.8197,0.0333,50
Mon Oct 09 2023,SPY231009C00437000,0.76,-0.435,0.77,0.78,553,0.1251,0.1679,0.0282,892,437.00,SPY231009P00437000,9.4,0.13,9.65,9.76,12,0.1247,-0.8556,0.0307,23
Mon Oct 09 2023,SPY231009C00438000,0.6,-0.365,0.59,0.61,3005,0.1235,0.1378,0.0251,2481,438.00,SPY231009P00438000,10.57,0.5,10.49,10.62,48,0.1227,-0.8891,0.0279,65
Tue Oct 10 2023,SPY231010C00419000,10.77,-0.995,10.8,10.89,40,0.1663,0.7793,0.024,15,419.00,SPY231010P00419000,1.62,-0.055,1.57,1.59,58,0.1659,-0.2222,0.0242,222
Tue Oct 10 2023,SPY231010C00420000,9.5,-1.46,10,10.08,117,0.1642,0.7567,0.0256,131,420.00,SPY231010P00420000,1.83,-0.035,1.77,1.79,642,0.164,-0.2454,0.0259,1797
Tue Oct 10 2023,SPY231010C00421000,8.58,-1.58,9.22,9.3,2,0.1623,0.7323,0.0272,24,421.00,SPY231010P00421000,2.01,-0.06,1.99,2,375,0.1621,-0.2696,0.0276,291
Tue Oct 10 2023,SPY231010C00422000,8.34,-1.045,8.46,8.54,183,0.1601,0.7062,0.0289,127,422.00,SPY231010P00422000,2.29,-0.005,2.23,2.24,205,0.16,-0.2961,0.0292,485
