Expiration Date,Calls,Calls Last Sale,Calls Net,Calls Bid,Calls Ask,Calls Volume,Calls IV,Calls Delta,Calls Gamma,Calls Open Interest,Strike,Puts,Puts Last Sale,Puts Net,Puts Bid,Puts Ask,Puts Volume,Puts IV,Puts Delta,Puts Gamma,Puts Open Interest
Fri Oct 06 2023,GOOG231006C00137000,0.2,-0.36,0.2,0.25,899,0.22,0.1176,0.0492,1710,137.00,GOOG231006P00137000,5.35,0.85,5.05,7.45,57,0.2166,-0.901,0.0531,688
Fri Oct 06 2023,GOOG231006C00138000,0.13,-0.235,0.11,0.15,1262,0.2188,0.079,0.0363,1559,138.00,GOOG231006P00138000,6.49,1.44,6.05,8.3,22,0.2132,-0.9431,0.0406,620
Fri Oct 06 2023,GOOG231006C00139000,0.08,-0.155,0.07,0.1,722,0.2228,0.0535,0.0263,627,139.00,GOOG231006P00139000,7.45,1.5,5,9.25,1,0.2183,-0.9714,0.0308,142
Fri Oct 06 2023,GOOG231006C00140000,0.04,-0.105,0.04,0.06,938,0.2284,0.0371,0.019,2087,140.00,GOOG231006P00140000,7.87,0.97,5.95,10.25,9,0.2918,-0.9892,0.0216,97
Fri Oct 06 2023,GOOG231006C00141000,0.03,-0.065,0.03,0.04,958,0.2334,0.0267,0.0139,1057,141.00,GOOG231006P00141000,6.5,-1.35,6.95,11.25,26,0.3051,-0.9973,0.0069,44
Fri Oct 06 2023,GOOG231006C00142000,0.03,-0.035,0.02,0.04,53,0.2423,0.02,0.0105,555,142.00,GOOG231006P00142000,7.85,-0.95,8.15,12.2,1,0.356,-0.9999,0.0002,11
Fri Oct 13 2023,GOOG231013C00123000,10.05,-0.775,8.4,12,6,0.3037,0.8902,0.0236,52,123.00,GOOG231013P00123000,0.38,0.005,0.42,0.59,106,0.3069,-0.1104,0.0238,381
Fri Oct 13 2023,GOOG231013C00124000,8.64,-1.26,6.35,11,51,0.2974,0.8678,0.0275,73,124.00,GOOG231013P00124000,0.47,0.005,0.52,1.42,19,0.3005,-0.133,0.0277,246
Fri Oct 13 2023,GOOG231013C00125000,7.87,-1.13,5.75,9.2,10,0.2958,0.8412,0.0318,87,125.00,GOOG231013P00125000,0.64,0.075,0.62,0.79,1054,0.2947,-0.1598,0.0321,2689
Fri Oct 13 2023,GOOG231013C00126000,6.85,-1.3,6.2,7.05,11,0.2895,0.8101,0.0364,99,126.00,GOOG231013P00126000,0.82,0.125,0.33,1.54,56,0.2887,-0.1912,0.0367,199
Fri Oct 13 2023,GOOG231013C00127000,6.1,0,5.25,7.05,0,0.2826,0.7741,0.0412,100,127.00,GOOG231013P00127000,1.04,0.195,0.26,1.05,167,0.2833,-0.2275,0.0415,383
Fri Oct 13 2023,GOOG231013C00128000,7.5,1.025,4.45,5.45,3,0.2776,0.7331,0.0459,48,128.00,GOOG231013P00128000,1.17,0.14,0.46,1.94,277,0.2777,-0.2689,0.0464,466
Fri Oct 13 2023,GOOG231013C00129000,4.8,-0.9,3.9,5.45,74,0.2708,0.6872,0.0505,130,129.00,GOOG231013P00129000,1.49,0.245,0.77,2.04,217,0.272,-0.3154,0.0511,387
Fri Oct 13 2023,GOOG231013C00130000,3.75,-1.2,3.3,4,113,0.2647,0.6365,0.0547,164,130.00,GOOG231013P00130000,1.87,0.37,1.43,1.97,287,0.2673,-0.3669,0.0554,525
Fri Oct 13 2023,GOOG231013C00131000,3.15,-1.1,2.43,3.4,225,0.261,0.5813,0.0581,488,131.00,GOOG231013P00131000,2.23,0.43,1.4,2.92,464,0.2618,-0.4229,0.059,470
Fri Oct 13 2023,GOOG231013C00132000,2.74,-0.86,2.03,3.05,319,0.2561,0.5226,0.0604,569,132.00,GOOG231013P00132000,2.53,0.38,1.82,3.2,248,0.2567,-0.4828,0.0616,466
Fri Oct 13 2023,GOOG231013C00133000,2.2,-0.825,2.08,2.25,422,0.2519,0.4614,0.0614,495,133.00,GOOG231013P00133000,2.89,0.335,3,4.3,286,0.2521,-0.5453,0.0628,346
Fri Oct 13 2023,GOOG231013C00134000,1.74,-0.735,1.03,2.48,262,0.2475,0.3995,0.0608,344,134.00,GOOG231013P00134000,3.4,0.375,2.85,4.25,202,0.2477,-0.6089,0.0624,328
Fri Oct 13 2023,GOOG231013C00135000,1.36,-0.635,0.63,1.41,425,0.2435,0.3387,0.0585,785,135.00,GOOG231013P00135000,4.2,0.65,3.45,5.05,151,0.2418,-0.6718,0.0605,373
Fri Oct 13 2023,GOOG231013C00136000,0.99,-0.59,0.91,1.08,216,0.2395,0.2807,0.0547,602,136.00,GOOG231013P00136000,4.2,0.05,4.1,5.75,126,0.237,-0.732,0.057,332
Fri Oct 13 2023,GOOG231013C00137000,0.87,-0.355,0.64,0.81,357,0.2358,0.2274,0.0496,689,137.00,GOOG231013P00137000,5.45,0.65,4.05,7.95,27,0.2339,-0.7881,0.0522,292
Fri Oct 13 2023,GOOG231013C00138000,0.63,-0.3,0.33,0.59,235,0.2323,0.1799,0.0436,480,138.00,GOOG231013P00138000,6.65,1.15,5.05,8.75,18,0.2299,-0.8387,0.0466,201
Fri Oct 13 2023,GOOG231013C00139000,0.45,-0.25,0,0.42,147,0.2303,0.139,0.0372,448,139.00,GOOG231013P00139000,7.5,1.2,7.2,8.95,12,0.2254,-0.883,0.0405,239
Fri Oct 13 2023,GOOG231013C00140000,0.27,-0.245,0.25,0.29,399,0.2277,0.1052,0.0307,2118,140.00,GOOG231013P00140000,6,-1.1,6.7,10.35,1,0.2213,-0.9205,0.0344,95
Fri Oct 13 2023,GOOG231013C00141000,0.22,-0.155,0.19,0.39,70,0.2272,0.0783,0.0248,300,141.00,GOOG231013P00141000,9.05,1.05,9.05,11.3,1,0.2217,-0.9513,0.0288,26
Fri Oct 13 2023,GOOG231013C00142000,0.16,-0.105,0.13,0.15,120,0.2276,0.0576,0.0195,542,142.00,GOOG231013P00142000,7.6,-1.3,8.1,12.4,1,0.2233,-0.9759,0.0239,4
Fri Oct 20 2023,GOOG231020C00123000,10.2,-1.05,8.05,11.6,7,0.3056,0.8506,0.0241,67,123.00,GOOG231020P00123000,0.82,0.135,0.76,0.81,74,0.3041,-0.1506,0.0244,291
Fri Oct 20 2023,GOOG231020C00124000,9.2,-1.2,6.75,9.3,6,0.3014,0.8271,0.027,64,124.00,GOOG231020P00124000,0.91,0.105,0.9,0.96,33,0.299,-0.1743,0.0273,344
Fri Oct 20 2023,GOOG231020C00125000,8.2,-1.35,7.55,8.55,109,0.2944,0.8006,0.03,14038,125.00,GOOG231020P00125000,1.06,0.115,1.06,1.14,488,0.2947,-0.2011,0.0303,15250
Fri Oct 20 2023,GOOG231020C00126000,7.55,-1.15,7.45,7.65,18,0.2903,0.771,0.0331,158,126.00,GOOG231020P00126000,1.29,0.18,1.22,1.32,65,0.2897,-0.2311,0.0335,800
Fri Oct 20 2023,GOOG231020C00127000,6.6,-1.3,6.7,6.9,33,0.2833,0.7381,0.0361,101,127.00,GOOG231020P00127000,1.51,0.205,1.43,1.55,100,0.2857,-0.2644,0.0366,1652
Fri Oct 20 2023,GOOG231020C00128000,5.9,-1.2,5.3,6.15,34,0.2782,0.7021,0.0391,284,128.00,GOOG231020P00128000,1.76,0.235,1.62,1.89,131,0.281,-0.301,0.0396,768
Fri Oct 20 2023,GOOG231020C00129000,5.45,-0.925,4.55,5.45,71,0.2745,0.663,0.0418,206,129.00,GOOG231020P00129000,2.16,0.38,1.96,2.27,813,0.2767,-0.3408,0.0425,1201
Fri Oct 20 2023,GOOG231020C00130000,4.65,-1,4,4.75,501,0.2715,0.6209,0.0443,12038,130.00,GOOG231020P00130000,2.38,0.32,2.27,2.45,932,0.2724,-0.3836,0.0451,10392
Fri Oct 20 2023,GOOG231020C00131000,3.95,-1.05,3.95,4.85,215,0.2672,0.5763,0.0463,339,131.00,GOOG231020P00131000,2.93,0.535,2.68,3.45,427,0.2682,-0.4292,0.0473,805
Fri Oct 20 2023,GOOG231020C00132000,3.5,-0.85,3.4,3.55,284,0.2632,0.5296,0.0478,1060,132.00,GOOG231020P00132000,3.15,0.39,3.15,3.9,277,0.2649,-0.477,0.0489,909
Fri Oct 20 2023,GOOG231020C00133000,2.98,-0.795,2.83,3.05,618,0.26,0.4814,0.0485,1209,133.00,GOOG231020P00133000,3.85,0.675,3.6,3.8,389,0.2609,-0.5265,0.0498,373
Fri Oct 20 2023,GOOG231020C00134000,2.39,-0.835,2.4,2.53,649,0.2561,0.4326,0.0486,1583,134.00,GOOG231020P00134000,4.2,0.575,4.15,4.35,304,0.257,-0.5769,0.0501,254
Fri Oct 20 2023,GOOG231020C00135000,2,-0.73,2.02,2.12,1689,0.2527,0.3839,0.0478,23284,135.00,GOOG231020P00135000,4.5,0.35,4.7,4.95,2136,0.253,-0.6274,0.0495,9486
Fri Oct 20 2023,GOOG231020C00136000,1.75,-0.54,1.64,1.73,381,0.2499,0.3363,0.0462,1321,136.00,GOOG231020P00136000,5.4,0.7,5.35,5.55,70,0.2488,-0.677,0.0482,487
Fri Oct 20 2023,GOOG231020C00137000,1.39,-0.5,1.28,1.4,387,0.2473,0.2908,0.0438,1181,137.00,GOOG231020P00137000,6.15,0.825,5.95,6.25,58,0.247,-0.7249,0.0461,564
Fri Oct 20 2023,GOOG231020C00138000,1.1,-0.445,0.96,1.13,559,0.2449,0.2481,0.0409,1051,138.00,GOOG231020P00138000,6.95,0.95,6.75,7,29,0.2456,-0.7701,0.0434,357
Fri Oct 20 2023,GOOG231020C00139000,0.88,-0.375,0.85,0.9,1946,0.2428,0.2091,0.0374,5343,139.00,GOOG231020P00139000,7.85,1.15,5.5,10,4,0.2422,-0.812,0.0402,175
Fri Oct 20 2023,GOOG231020C00140000,0.68,-0.325,0.67,0.71,1328,0.241,0.1741,0.0336,10641,140.00,GOOG231020P00140000,8.64,1.19,6.9,10.3,153,0.2396,-0.85,0.0366,1806
Fri Oct 20 2023,GOOG231020C00141000,0.55,-0.245,0.51,1.29,291,0.2402,0.1434,0.0297,1063,141.00,GOOG231020P00141000,9.35,1.1,7.15,11.55,60,0.2389,-0.8839,0.033,115
Fri Oct 20 2023,GOOG231020C00142000,0.4,-0.23,0.4,0.43,177,0.2398,0.117,0.0258,692,142.00,GOOG231020P00142000,10.3,1.175,8.25,12.5,106,0.2369,-0.9137,0.0294,169
Fri Oct 27 2023,GOOG231027C00123000,11.03,0,10.15,11.5,0,0.3282,0.7899,0.0222,5,123.00,GOOG231027P00123000,1.68,0.225,0.87,2.35,33,0.3554,-0.2122,0.0224,171
Fri Oct 27 2023,GOOG231027C00124000,11.64,0.39,9.8,11.05,5,0.3611,0.7677,0.0238,41,124.00,GOOG231027P00124000,1.86,0.22,1.07,2.55,69,0.3515,-0.2347,0.0241,272
Fri Oct 27 2023,GOOG231027C00125000,10,-0.575,8.75,10.25,8,0.3432,0.7438,0.0254,132,125.00,GOOG231027P00125000,2.13,0.285,1.4,2.23,71,0.3475,-0.2589,0.0257,415
Fri Oct 27 2023,GOOG231027C00126000,8.6,0,8.65,9.6,0,0.3691,0.7183,0.0269,21,126.00,GOOG231027P00126000,2.32,0.245,1.59,3.05,22,0.3435,-0.2848,0.0273,52
Fri Oct 27 2023,GOOG231027C00127000,8.05,0,7.15,8.15,0,0.3385,0.6912,0.0284,16,127.00,GOOG231027P00127000,2.7,0.375,1.98,2.9,6,0.3399,-0.3122,0.0288,334
Fri Oct 27 2023,GOOG231027C00128000,7.35,-1,6.5,7.45,11,0.3359,0.6627,0.0297,49,128.00,GOOG231027P00128000,2.98,0.375,2.21,3.55,8,0.3362,-0.3413,0.0302,135
Fri Oct 27 2023,GOOG231027C00129000,8.05,0.4,6,6.8,1,0.3329,0.6327,0.031,72,129.00,GOOG231027P00129000,3.24,0.335,3.2,4.4,30,0.3318,-0.3718,0.0316,97
Fri Oct 27 2023,GOOG231027C00130000,6.1,-0.875,5.4,6.15,79,0.3279,0.6015,0.0321,132,130.00,GOOG231027P00130000,3.7,0.45,3.6,3.8,91,0.3302,-0.4037,0.0327,387
Fri Oct 27 2023,GOOG231027C00131000,5.5,-0.85,4.65,5.6,107,0.3242,0.5692,0.033,163,131.00,GOOG231027P00131000,3.55,-0.05,4,4.85,20,0.3264,-0.4367,0.0337,185
Fri Oct 27 2023,GOOG231027C00132000,4.95,-0.8,4.25,5,32,0.3217,0.5359,0.0338,173,132.00,GOOG231027P00132000,4.5,0.5,4.35,5.2,24,0.3238,-0.4708,0.0345,126
Fri Oct 27 2023,GOOG231027C00133000,4.43,-0.77,3.85,4.5,89,0.3204,0.502,0.0342,216,133.00,GOOG231027P00133000,5,0.575,4.9,5.8,44,0.3189,-0.5056,0.0351,126
Fri Oct 27 2023,GOOG231027C00134000,3.9,-0.75,3.3,4,160,0.3168,0.4676,0.0344,288,134.00,GOOG231027P00134000,5.55,0.65,5.4,6.3,35,0.315,-0.541,0.0354,97
Fri Oct 27 2023,GOOG231027C00135000,3.4,-0.75,3.2,3.55,102,0.3143,0.4331,0.0344,416,135.00,GOOG231027P00135000,5.75,0.35,5.35,6.85,34,0.3122,-0.5766,0.0355,180
Fri Oct 27 2023,GOOG231027C00136000,3,-0.675,2.85,3.1,87,0.3095,0.3988,0.0341,502,136.00,GOOG231027P00136000,5.3,-0.6,6.45,7.4,81,0.3104,-0.6122,0.0352,188
Fri Oct 27 2023,GOOG231027C00137000,2.6,-0.65,1.94,3.35,8,0.3075,0.365,0.0334,281,137.00,GOOG231027P00137000,6.4,-0.1,7.15,8.05,9,0.306,-0.6474,0.0348,177
Fri Oct 27 2023,GOOG231027C00138000,2.5,-0.34,2.03,2.51,77,0.3053,0.332,0.0325,278,138.00,GOOG231027P00138000,7.81,0.71,7.8,8.85,32,0.3027,-0.6818,0.034,122
Fri Oct 27 2023,GOOG231027C00139000,2.01,-0.465,1.84,2.74,24,0.303,0.3002,0.0314,187,139.00,GOOG231027P00139000,8.4,0.65,8.25,8.95,15,0.3047,-0.7153,0.033,32
Fri Oct 27 2023,GOOG231027C00140000,1.8,-0.355,1.28,2.16,105,0.3011,0.2698,0.03,1054,140.00,GOOG231027P00140000,7.55,-1.025,8.45,10.15,3,0.3,-0.7474,0.0317,39
Fri Oct 27 2023,GOOG231027C00141000,1.45,-0.415,1.32,1.63,59,0.2996,0.2411,0.0284,167,141.00,GOOG231027P00141000,6.55,0,9.65,11.45,0,0.3413,-0.778,0.0303,9
Fri Oct 27 2023,GOOG231027C00142000,1.23,-0.365,0.5,1.99,6,0.298,0.2143,0.0267,141,142.00,GOOG231027P00142000,7.18,0,9.85,12.4,0,0.3222,-0.8067,0.0287,51
